school_id,region_code,full_division_code,full_municipality_code,treatment_status,time_point,grade,level_group,reading_category,student_count,english_assessed,percent_of_english_assessed
301238,4,413,41303,Control,BoSY,Grade 10,3-level,independent,0,512,0
305438,15,1516,151601,Control,BoSY,Grade 10,3-level,independent,9,897,1.0033444816053512
305324,15,1514,151401,Control,BoSY,Grade 10,3-level,independent,1,298,0.33557046979865773
305454,15,1510,151001,Control,BoSY,Grade 10,3-level,independent,5,128,3.90625
308122,4,417,41708,Control,BoSY,Grade 10,3-level,independent,2,182,1.098901098901099
301508,4,418,41801,Control,BoSY,Grade 10,3-level,independent,19,216,8.796296296296296
305465,15,1515,151502,Control,BoSY,Grade 10,3-level,independent,21,844,2.4881516587677726
305428,15,1511,151101,Control,BoSY,Grade 10,3-level,independent,31,376,8.24468085106383
301175,4,408,40807,Control,BoSY,Grade 10,3-level,independent,21,552,3.8043478260869565
301437,4,417,41704,Control,BoSY,Grade 10,3-level,independent,136,913,14.895947426067908
320204,15,1511,151101,Control,BoSY,Grade 10,3-level,independent,177,473,37.420718816067655
305447,15,1505,150501,Control,BoSY,Grade 10,3-level,independent,0,566,0
301438,4,417,41704,Control,BoSY,Grade 10,3-level,independent,1,444,0.22522522522522523
308135,4,417,41708,Control,BoSY,Grade 10,3-level,independent,47,420,11.19047619047619
301418,4,401,40101,Control,BoSY,Grade 10,3-level,independent,904,2681,33.71876165609847
305288,15,1507,150710,Control,BoSY,Grade 10,3-level,independent,62,745,8.322147651006711
301265,4,413,41301,Control,BoSY,Grade 10,3-level,independent,25,396,6.313131313131313
305442,15,1516,151601,Control,BoSY,Grade 10,3-level,independent,81,270,30
500339,15,1505,150501,Control,BoSY,Grade 10,3-level,independent,2,371,0.5390835579514824
305435,15,1503,150301,Control,BoSY,Grade 10,3-level,independent,7,423,1.6548463356973995
308134,4,417,41708,Control,BoSY,Grade 10,3-level,independent,37,492,7.520325203252033
305452,15,1505,150501,Control,BoSY,Grade 10,3-level,independent,132,640,20.625
312330,7,703,70308,Treatment,BoSY,Grade 10,3-level,independent,5,88,5.681818181818182
305710,7,703,70302,Treatment,BoSY,Grade 10,3-level,independent,9,78,11.538461538461538
305655,11,1101,110101,Treatment,BoSY,Grade 10,3-level,independent,0,25,0
305581,7,703,70303,Treatment,BoSY,Grade 10,3-level,independent,3,41,7.317073170731708
303130,7,703,70309,Treatment,BoSY,Grade 10,3-level,independent,5,208,2.4038461538461537
312354,7,703,70309,Treatment,BoSY,Grade 10,3-level,independent,1,24,4.166666666666667
305849,11,1105,110503,Treatment,BoSY,Grade 10,3-level,independent,1,21,4.761904761904762
305500,11,1101,110101,Treatment,BoSY,Grade 10,3-level,independent,0,29,0
312355,7,703,70304,Treatment,BoSY,Grade 10,3-level,independent,0,44,0
501903,11,1110,111001,Treatment,BoSY,Grade 10,3-level,independent,1,23,4.3478260869565215
500665,7,705,70527,Control,BoSY,Grade 10,3-level,independent,18,75,24
312462,7,705,70520,Control,BoSY,Grade 10,3-level,independent,1,14,7.142857142857143
306038,11,1102,110202,Control,BoSY,Grade 10,3-level,independent,10,29,34.48275862068966
500221,7,705,70527,Control,BoSY,Grade 10,3-level,independent,6,31,19.35483870967742
500744,7,708,70801,Control,BoSY,Grade 10,3-level,independent,4,41,9.75609756097561
305884,11,1101,110101,Control,BoSY,Grade 10,3-level,independent,24,99,24.242424242424242
303170,7,709,70901,Control,BoSY,Grade 10,3-level,independent,5,51,9.803921568627452
500787,7,708,70801,Control,BoSY,Grade 10,3-level,independent,12,49,24.489795918367346
500667,7,705,70528,Control,BoSY,Grade 10,3-level,independent,10,50,20
501071,11,1101,110101,Control,BoSY,Grade 10,3-level,independent,0,22,0
303046,7,705,70527,Control,BoSY,Grade 10,3-level,independent,20,95,21.05263157894737
325303,7,707,70701,Control,BoSY,Grade 10,3-level,independent,3,93,3.225806451612903
500208,7,703,70305,Control,BoSY,Grade 10,3-level,independent,3,14,21.428571428571427
312401,7,705,70525,Control,BoSY,Grade 10,3-level,independent,0,68,0
303136,7,706,70601,Control,BoSY,Grade 10,3-level,independent,7,66,10.606060606060606
312435,7,707,70701,Control,BoSY,Grade 10,3-level,independent,0,34,0
502186,11,1101,110101,Control,BoSY,Grade 10,3-level,independent,3,14,21.428571428571427
500782,7,708,70801,Control,BoSY,Grade 10,3-level,independent,56,221,25.339366515837103
306086,11,1106,110606,Control,BoSY,Grade 10,3-level,independent,0,19,0
305755,7,705,70529,Control,BoSY,Grade 10,3-level,independent,4,92,4.3478260869565215
305665,11,1101,110101,Control,BoSY,Grade 10,3-level,independent,0,15,0
501635,7,703,70301,Control,BoSY,Grade 10,3-level,independent,0,58,0
305843,11,1110,111001,Control,BoSY,Grade 10,3-level,independent,5,36,13.88888888888889
500894,7,705,70517,Control,BoSY,Grade 10,3-level,independent,0,86,0
500671,7,705,70506,Control,BoSY,Grade 10,3-level,independent,5,35,14.285714285714286
305847,11,1105,110503,Control,BoSY,Grade 10,3-level,independent,6,27,22.22222222222222
500784,7,708,70801,Control,BoSY,Grade 10,3-level,independent,0,10,0
501267,7,705,70525,Control,BoSY,Grade 10,3-level,independent,8,26,30.76923076923077
306000,7,705,70525,Control,BoSY,Grade 10,3-level,independent,3,28,10.714285714285714
305517,11,1106,110608,Control,BoSY,Grade 10,3-level,independent,0,35,0
305713,7,710,71001,Control,BoSY,Grade 10,3-level,independent,0,27,0
500768,7,705,70521,Control,BoSY,Grade 10,3-level,independent,1,84,1.1904761904761905
316303,11,1107,110701,Control,BoSY,Grade 10,3-level,independent,8,51,15.686274509803921
316304,11,1107,110701,Control,BoSY,Grade 10,3-level,independent,0,67,0
305506,11,1101,110101,Control,BoSY,Grade 10,3-level,independent,1,11,9.090909090909092
500421,7,705,70507,Control,BoSY,Grade 10,3-level,independent,34,124,27.419354838709676
305681,11,1110,111001,Control,BoSY,Grade 10,3-level,independent,56,161,34.78260869565217
303186,7,711,71101,Control,BoSY,Grade 10,3-level,independent,28,90,31.11111111111111
501429,7,714,71402,Control,BoSY,Grade 10,3-level,independent,3,66,4.545454545454546
305844,11,1103,110303,Control,BoSY,Grade 10,3-level,independent,2,45,4.444444444444445
305965,11,1110,111001,Control,BoSY,Grade 10,3-level,independent,18,61,29.508196721311474
501076,11,1103,110305,Control,BoSY,Grade 10,3-level,independent,1,13,7.6923076923076925
305889,11,1101,110101,Control,BoSY,Grade 10,3-level,independent,41,51,80.3921568627451
501074,11,1103,110306,Control,BoSY,Grade 10,3-level,independent,1,41,2.4390243902439024
312408,7,705,70530,Control,BoSY,Grade 10,3-level,independent,8,58,13.793103448275861
501351,7,705,70522,Control,BoSY,Grade 10,3-level,independent,15,63,23.80952380952381
501404,11,1101,110101,Control,BoSY,Grade 10,3-level,independent,3,15,20
305660,11,1101,110101,Control,BoSY,Grade 10,3-level,independent,6,33,18.181818181818183
303219,7,701,70101,Control,BoSY,Grade 10,3-level,independent,21,113,18.58407079646018
312450,7,705,70522,Control,BoSY,Grade 10,3-level,independent,18,95,18.94736842105263
324903,7,704,70401,Control,BoSY,Grade 10,3-level,independent,0,28,0
501065,11,1101,110101,Control,BoSY,Grade 10,3-level,independent,14,110,12.727272727272727
312451,7,705,70532,Control,BoSY,Grade 10,3-level,independent,0,57,0
501763,11,1103,110305,Control,BoSY,Grade 10,3-level,independent,7,19,36.8421052631579
316405,11,1110,111001,Control,BoSY,Grade 10,3-level,independent,28,109,25.68807339449541
316404,11,1110,111001,Control,BoSY,Grade 10,3-level,independent,8,35,22.857142857142858
316301,11,1107,110701,Control,BoSY,Grade 10,3-level,independent,21,121,17.355371900826448
312910,7,710,71001,Control,BoSY,Grade 10,3-level,independent,9,76,11.842105263157896
303011,7,705,70512,Control,BoSY,Grade 10,3-level,independent,4,35,11.428571428571429
305651,11,1101,110101,Control,BoSY,Grade 10,3-level,independent,0,28,0
305662,11,1101,110101,Control,BoSY,Grade 10,3-level,independent,8,25,32
305850,11,1105,110503,Control,BoSY,Grade 10,3-level,independent,2,15,13.333333333333334
312481,7,705,70518,Control,BoSY,Grade 10,3-level,independent,36,174,20.689655172413794
304409,11,1110,111001,Control,BoSY,Grade 10,3-level,independent,6,93,6.451612903225806
303246,7,713,71303,Control,BoSY,Grade 10,3-level,independent,13,84,15.476190476190476
501405,11,1101,110101,Control,BoSY,Grade 10,3-level,independent,3,47,6.382978723404255
305677,11,1105,110503,Control,BoSY,Grade 10,3-level,independent,4,32,12.5
500447,7,708,70801,Control,BoSY,Grade 10,3-level,independent,0,45,0
501305,7,708,70801,Control,BoSY,Grade 10,3-level,independent,0,32,0
305917,7,708,70801,Control,BoSY,Grade 10,3-level,independent,5,26,19.23076923076923
305722,7,703,70304,Control,BoSY,Grade 10,3-level,independent,10,45,22.22222222222222
312953,7,713,71306,Control,BoSY,Grade 10,3-level,independent,0,38,0
305498,11,1101,110101,Control,BoSY,Grade 10,3-level,independent,11,52,21.153846153846153
305669,11,1101,110101,Control,BoSY,Grade 10,3-level,independent,0,38,0
312960,7,710,71002,Control,BoSY,Grade 10,3-level,independent,2,42,4.761904761904762
309906,5,508,50811,Treatment,EoSY,Grade 7,eosy,frustration,96,123,78.04878048780488
309934,5,508,50806,Treatment,EoSY,Grade 7,eosy,frustration,5,44,11.363636363636363
301871,5,501,50107,Treatment,EoSY,Grade 7,eosy,frustration,71,72,98.61111111111111
302134,5,508,50804,Treatment,EoSY,Grade 7,eosy,frustration,5,43,11.627906976744185
302117,5,508,50803,Treatment,EoSY,Grade 7,eosy,frustration,15,82,18.29268292682927
309909,5,508,50801,Treatment,EoSY,Grade 7,eosy,frustration,64,125,51.2
309915,5,508,50801,Treatment,EoSY,Grade 7,eosy,frustration,15,43,34.883720930232556
501544,5,508,50815,Treatment,EoSY,Grade 7,eosy,frustration,44,67,65.67164179104478
301887,5,502,50205,Treatment,EoSY,Grade 7,eosy,frustration,22,95,23.157894736842106
302175,5,508,50820,Treatment,EoSY,Grade 7,eosy,frustration,29,128,22.65625
302146,5,508,50812,Treatment,EoSY,Grade 7,eosy,frustration,84,143,58.74125874125874
309921,5,508,50805,Treatment,EoSY,Grade 7,eosy,frustration,2,95,2.1052631578947367
302254,5,505,50501,Control,EoSY,Grade 7,eosy,frustration,31,93,33.333333333333336
309513,5,501,50112,Control,EoSY,Grade 7,eosy,frustration,54,123,43.90243902439025
500163,5,508,50801,Control,EoSY,Grade 7,eosy,frustration,6,74,8.108108108108109
302058,5,503,50333,Control,EoSY,Grade 7,eosy,frustration,49,88,55.68181818181818
302192,5,511,51103,Control,EoSY,Grade 7,eosy,frustration,213,285,74.73684210526316
302227,5,511,51105,Control,EoSY,Grade 7,eosy,frustration,76,92,82.6086956521739
302252,5,505,50501,Control,EoSY,Grade 7,eosy,frustration,0,98,0
309914,5,508,50806,Control,EoSY,Grade 7,eosy,frustration,11,226,4.867256637168142
309711,5,503,50317,Control,EoSY,Grade 7,eosy,frustration,26,63,41.26984126984127
301817,5,507,50701,Control,EoSY,Grade 7,eosy,frustration,8,100,8
302165,5,508,50816,Control,EoSY,Grade 7,eosy,frustration,80,93,86.02150537634408
301974,5,503,50311,Treatment,EoSY,Grade 7,eosy,frustration,70,85,82.3529411764706
302256,5,505,50501,Control,EoSY,Grade 7,eosy,frustration,9,118,7.627118644067797
301834,5,501,50106,Control,EoSY,Grade 7,eosy,frustration,4,162,2.4691358024691357
309760,5,503,50306,Control,EoSY,Grade 7,eosy,frustration,3,34,8.823529411764707
309936,5,508,50819,Control,EoSY,Grade 7,eosy,frustration,4,48,8.333333333333334
302203,5,511,51102,Control,EoSY,Grade 7,eosy,frustration,11,79,13.924050632911392
302011,5,503,50314,Control,EoSY,Grade 7,eosy,frustration,127,235,54.04255319148936
500168,5,505,50501,Control,EoSY,Grade 7,eosy,frustration,0,18,0
301947,5,503,50306,Control,EoSY,Grade 7,eosy,frustration,170,360,47.22222222222222
309941,5,508,50812,Control,EoSY,Grade 7,eosy,frustration,131,199,65.82914572864321
301839,5,501,50111,Control,EoSY,Grade 7,eosy,frustration,0,86,0
501843,5,508,50818,Treatment,EoSY,Grade 7,eosy,frustration,8,40,20
302111,5,508,50801,Control,EoSY,Grade 7,eosy,frustration,238,485,49.07216494845361
302133,5,509,50901,Control,EoSY,Grade 7,eosy,frustration,66,179,36.87150837988827
301990,5,503,50317,Control,EoSY,Grade 7,eosy,frustration,28,65,43.07692307692308
309937,5,508,50819,Control,EoSY,Grade 7,eosy,frustration,2,79,2.5316455696202533
302241,5,511,51105,Control,EoSY,Grade 7,eosy,frustration,30,60,50
500167,5,505,50501,Control,EoSY,Grade 7,eosy,frustration,14,68,20.58823529411765
309764,5,503,50320,Control,EoSY,Grade 7,eosy,frustration,35,35,100
302205,5,511,51106,Control,EoSY,Grade 7,eosy,frustration,2,135,1.4814814814814814
302014,5,503,50302,Control,EoSY,Grade 7,eosy,frustration,127,161,78.88198757763975
309740,5,503,50315,Control,EoSY,Grade 7,eosy,frustration,12,43,27.906976744186046
309741,5,503,50315,Control,EoSY,Grade 7,eosy,frustration,53,105,50.476190476190474
302161,5,508,50803,Treatment,EoSY,Grade 7,eosy,frustration,28,98,28.571428571428573
302113,5,508,50818,Treatment,EoSY,Grade 7,eosy,frustration,6,97,6.185567010309279
302127,5,508,50817,Control,EoSY,Grade 7,eosy,frustration,19,48,39.583333333333336
301899,5,502,50205,Control,EoSY,Grade 7,eosy,frustration,10,131,7.633587786259542
309509,5,501,50113,Control,EoSY,Grade 7,eosy,frustration,12,89,13.48314606741573
309903,5,508,50816,Control,EoSY,Grade 7,eosy,frustration,49,94,52.12765957446808
301995,5,503,50310,Control,EoSY,Grade 7,eosy,frustration,5,60,8.333333333333334
309702,5,503,50325,Control,EoSY,Grade 7,eosy,frustration,164,241,68.04979253112033
501020,5,503,50310,Control,EoSY,Grade 7,eosy,frustration,22,33,66.66666666666667
309743,5,503,50332,Control,EoSY,Grade 7,eosy,frustration,49,104,47.11538461538461
301816,5,501,50101,Control,EoSY,Grade 7,eosy,frustration,8,119,6.722689075630252
302054,5,503,50315,Control,EoSY,Grade 7,eosy,frustration,26,118,22.033898305084747
301862,5,507,50701,Control,EoSY,Grade 7,eosy,frustration,225,231,97.40259740259741
502477,5,501,50108,Control,EoSY,Grade 7,eosy,frustration,0,27,0
302283,5,513,51301,Control,EoSY,Grade 7,eosy,frustration,169,304,55.5921052631579
301900,5,502,50206,Control,EoSY,Grade 7,eosy,frustration,8,28,28.571428571428573
302123,5,508,50808,Control,EoSY,Grade 7,eosy,frustration,34,83,40.963855421686745
309512,5,501,50110,Control,EoSY,Grade 7,eosy,frustration,4,25,16
302284,5,513,51301,Control,EoSY,Grade 7,eosy,frustration,127,180,70.55555555555556
500034,5,508,50819,Control,EoSY,Grade 7,eosy,frustration,16,19,84.21052631578948
302043,5,503,50305,Control,EoSY,Grade 7,eosy,frustration,125,213,58.68544600938967
302182,5,511,51107,Control,EoSY,Grade 7,eosy,frustration,18,82,21.951219512195124
301986,5,503,50334,Control,EoSY,Grade 7,eosy,frustration,64,182,35.16483516483517
302109,5,508,50817,Control,EoSY,Grade 7,eosy,frustration,221,249,88.75502008032129
302061,5,503,50311,Control,EoSY,Grade 7,eosy,frustration,3,81,3.7037037037037037
309931,5,508,50802,Control,EoSY,Grade 7,eosy,frustration,42,87,48.275862068965516
301984,5,503,50331,Control,EoSY,Grade 7,eosy,frustration,69,187,36.898395721925134
302156,5,508,50803,Control,EoSY,Grade 7,eosy,frustration,8,102,7.8431372549019605
309705,5,503,50330,Control,EoSY,Grade 7,eosy,frustration,51,87,58.62068965517241
500165,5,508,50804,Control,EoSY,Grade 7,eosy,frustration,46,47,97.87234042553192
301930,5,503,50328,Control,EoSY,Grade 7,eosy,frustration,80,92,86.95652173913044
302177,5,508,50806,Control,EoSY,Grade 7,eosy,frustration,17,114,14.912280701754385
302282,5,513,51301,Control,EoSY,Grade 7,eosy,frustration,18,286,6.293706293706293
502615,5,508,50802,Control,EoSY,Grade 7,eosy,frustration,2,3,66.66666666666667
302263,5,506,50601,Control,EoSY,Grade 7,eosy,frustration,16,61,26.229508196721312
301826,5,501,50103,Control,EoSY,Grade 7,eosy,frustration,11,56,19.642857142857142
305750,5,513,51301,Control,EoSY,Grade 7,eosy,frustration,24,66,36.36363636363637
301870,5,501,50110,Control,EoSY,Grade 7,eosy,frustration,50,122,40.98360655737705
302039,5,503,50316,Control,EoSY,Grade 7,eosy,frustration,32,299,10.702341137123746
301868,5,501,50112,Control,EoSY,Grade 7,eosy,frustration,19,236,8.05084745762712
301963,5,503,50316,Control,EoSY,Grade 7,eosy,frustration,20,215,9.30232558139535
340567,15,1505,150501,Treatment,EoSY,Grade 7,eosy,frustration,36,246,14.634146341463415
320606,15,1515,151502,Treatment,EoSY,Grade 7,eosy,frustration,63,307,20.521172638436482
320202,15,1511,151101,Treatment,EoSY,Grade 7,eosy,frustration,80,150,53.333333333333336
305310,15,1507,150703,Treatment,EoSY,Grade 7,eosy,frustration,11,231,4.761904761904762
305418,15,1513,151301,Treatment,EoSY,Grade 7,eosy,frustration,321,1189,26.997476871320437
500565,15,1515,151502,Treatment,EoSY,Grade 7,eosy,frustration,52,876,5.936073059360731
301258,4,413,41308,Treatment,EoSY,Grade 7,eosy,frustration,167,513,32.553606237816766
301214,4,411,41101,Treatment,EoSY,Grade 7,eosy,frustration,102,640,15.9375
301497,4,414,41401,Treatment,EoSY,Grade 7,eosy,frustration,19,372,5.10752688172043
305411,15,1515,151502,Treatment,EoSY,Grade 7,eosy,frustration,335,670,50
305420,15,1513,151301,Treatment,EoSY,Grade 7,eosy,frustration,166,1356,12.24188790560472
301231,4,413,41302,Control,EoSY,Grade 7,eosy,frustration,5,225,2.2222222222222223
301188,4,402,40201,Control,EoSY,Grade 7,eosy,frustration,77,631,12.202852614896988
307913,4,413,41309,Control,EoSY,Grade 7,eosy,frustration,4,334,1.1976047904191616
500566,15,1507,150710,Control,EoSY,Grade 7,eosy,frustration,143,700,20.428571428571427
305453,15,1510,151001,Control,EoSY,Grade 7,eosy,frustration,0,269,0
305311,15,1507,150702,Control,EoSY,Grade 7,eosy,frustration,70,270,25.925925925925927
301425,4,401,40101,Control,EoSY,Grade 7,eosy,frustration,572,1000,57.2
301202,4,408,40812,Control,EoSY,Grade 7,eosy,frustration,55,415,13.25301204819277
305412,15,1515,151502,Control,EoSY,Grade 7,eosy,frustration,165,1128,14.627659574468085
308105,4,417,41703,Control,EoSY,Grade 7,eosy,frustration,14,614,2.2801302931596092
305341,15,1514,151401,Control,EoSY,Grade 7,eosy,frustration,522,1289,40.49650892164468
319604,15,1512,151201,Control,EoSY,Grade 7,eosy,frustration,0,69,0
305568,15,1516,151601,Control,EoSY,Grade 7,eosy,frustration,76,467,16.27408993576017
