audit_type,source_dataset,source_file,school_id,school_name,region,division,grade,level_group,audit_value,comparison_value,difference,audit_note
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305850,NA,NA,NA,Grade 7,2-level,17,32,-15,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305850,NA,NA,NA,Grade 7,3-level,17,32,-15,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305850,NA,NA,NA,Grade 8,2-level,11,29,-18,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305850,NA,NA,NA,Grade 8,3-level,20,29,-9,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305850,NA,NA,NA,Grade 9,2-level,14,30,-16,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305850,NA,NA,NA,Grade 9,3-level,19,30,-11,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305851,NA,NA,NA,Grade 10,2-level,12,43,-31,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305851,NA,NA,NA,Grade 10,3-level,31,43,-12,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305851,NA,NA,NA,Grade 7,2-level,56,61,-5,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305851,NA,NA,NA,Grade 7,3-level,5,61,-56,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305851,NA,NA,NA,Grade 8,2-level,24,54,-30,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305851,NA,NA,NA,Grade 8,3-level,30,54,-24,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305851,NA,NA,NA,Grade 9,2-level,9,40,-31,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305851,NA,NA,NA,Grade 9,3-level,31,40,-9,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305854,NA,NA,NA,Grade 10,2-level,9,24,-15,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305854,NA,NA,NA,Grade 10,3-level,19,24,-5,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305854,NA,NA,NA,Grade 7,2-level,6,54,-48,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305854,NA,NA,NA,Grade 7,3-level,48,54,-6,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305854,NA,NA,NA,Grade 8,2-level,15,50,-35,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305854,NA,NA,NA,Grade 8,3-level,48,50,-2,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305854,NA,NA,NA,Grade 9,2-level,40,44,-4,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305854,NA,NA,NA,Grade 9,3-level,14,44,-30,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305865,NA,NA,NA,Grade 10,2-level,82,111,-29,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305865,NA,NA,NA,Grade 10,3-level,44,111,-67,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305865,NA,NA,NA,Grade 7,2-level,101,128,-27,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305865,NA,NA,NA,Grade 7,3-level,38,128,-90,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305865,NA,NA,NA,Grade 8,2-level,73,108,-35,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305865,NA,NA,NA,Grade 8,3-level,43,108,-65,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305865,NA,NA,NA,Grade 9,2-level,76,119,-43,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305865,NA,NA,NA,Grade 9,3-level,63,119,-56,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305870,NA,NA,NA,Grade 10,2-level,59,143,-84,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305870,NA,NA,NA,Grade 10,3-level,84,143,-59,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305870,NA,NA,NA,Grade 7,2-level,38,146,-108,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305870,NA,NA,NA,Grade 7,3-level,110,146,-36,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305870,NA,NA,NA,Grade 8,2-level,73,187,-114,Summed Phil-IRI reading category counts do not equal English assessed count.
assessment count discrepancy,Phil-IRI BoSY,Phil-IRI KS3 National Dashboard_Secondary - BoSY 2025-26_Table.csv,305870,NA,NA,NA,Grade 8,3-level,114,187,-73,Summed Phil-IRI reading category counts do not equal English assessed count.
