region,division,municipality,school_id,school_name,total_enrolled,total_assessed,emerging_not_proficient,emerging_low_proficient,developing_nearly_proficient,transitioning_proficient,at_grade_level_highly_proficient,total_emerging_not_proficient,total_emerging_low_proficient,total_developing_nearly_proficient,total_transitioning_proficient,total_at_grade_level_highly_proficient,g7_assessed,g7_emerging_not_proficient,g7_emerging_low_proficient,g7_developing_nearly_proficient,g7_transitioning_proficient,g7_at_grade_level_highly_proficient,g8_assessed,g8_emerging_not_proficient,g8_emerging_low_proficient,g8_developing_nearly_proficient,g8_transitioning_proficient,g8_at_grade_level_highly_proficient,g9_assessed,g9_emerging_not_proficient,g9_emerging_low_proficient,g9_developing_nearly_proficient,g9_transitioning_proficient,g9_at_grade_level_highly_proficient,g10_assessed,g10_emerging_not_proficient,g10_emerging_low_proficient,g10_developing_nearly_proficient,g10_transitioning_proficient,g10_at_grade_level_highly_proficient
Region V,Camarines Sur,Nabua,301985,La Purisima National High School,850,846,0.48581560283687947,0.47399527186761237,0.03546099290780141,0.0047281323877068565,0,411,401,30,4,0,273,125,127,17,4,0,201,108,80,13,0,0,152,103,49,0,0,0,220,75,145,0,0,0
Region V,Camarines Sur,Nabua,302002,Lourdes Provincial High School,176,166,0.9277108433734942,0.07228915662650602,0,0,0,154,12,0,0,0,48,46,2,0,0,0,44,44,0,0,0,0,28,25,3,0,0,0,46,39,7,0,0,0
Region V,Camarines Sur,Nabua,301991,Malawag National High School,496,495,0.7676767676767675,0.17575757575757575,0.05656565656565657,0,0,380,87,28,0,0,144,96,41,7,0,0,131,104,21,6,0,0,100,83,11,6,0,0,120,97,14,9,0,0
Region V,Camarines Sur,Nabua,302001,Nabua National High School,4084,3731,0.5403377110694184,0.35030822835700887,0.09139640846957922,0.016349504154382206,0.0016081479496113645,2016,1307,341,61,6,868,314,416,130,7,1,1000,513,388,86,13,0,944,674,220,48,2,0,919,515,283,77,39,5
Region V,Camarines Sur,Nabua,500740,San Jose Integrated School,90,82,0.9268292682926831,0.07317073170731708,0,0,0,76,6,0,0,0,22,16,6,0,0,0,22,22,0,0,0,0,16,16,0,0,0,0,22,22,0,0,0,0
Region V,Camarines Sur,Nabua,301992,Tandaay Provincial High School,643,593,0.7015177065767284,0.22259696458684658,0.06239460370994942,0.013490725126475546,0,416,132,37,8,0,171,83,43,37,8,0,149,148,1,0,0,0,136,101,35,0,0,0,137,84,53,0,0,0
Region V,Camarines Sur,Nabua,302003,Victor Bernal Provincial High School,402,366,0.8333333333333335,0.15300546448087438,0.013661202185792351,0,0,305,56,5,0,0,114,84,25,5,0,0,74,56,18,0,0,0,87,83,4,0,0,0,91,82,9,0,0,0
Region V,Camarines Sur,Ocampo,309704,Hanawan National High School,804,776,0.8659793814432991,0.12113402061855671,0.010309278350515465,0.002577319587628867,0,672,94,8,2,0,244,191,52,1,0,0,234,211,14,7,2,0,179,160,19,0,0,0,119,110,9,0,0,0
Region V,Camarines Sur,Ocampo,305709,MALATE-OLOS HIGH SCHOOL,227,226,0.8982300884955753,0.09292035398230089,0.008849557522123894,0,0,203,21,2,0,0,63,52,10,1,0,0,56,46,10,0,0,0,53,52,1,0,0,0,54,53,0,1,0,0
Region V,Camarines Sur,Ocampo,302006,Ocampo National High School,2173,2147,0.8155565905915231,0.17512808570097813,0.008383791336748953,9.315323707498837e-4,0,1751,376,18,2,0,613,503,101,9,0,0,520,427,87,4,2,0,491,428,58,5,0,0,523,393,130,0,0,0
Region V,Camarines Sur,Pamplona,502556,Burabod Integrated School,96,96,0.9479166666666665,0.052083333333333336,0,0,0,91,5,0,0,0,37,32,5,0,0,0,32,32,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0
Region V,Camarines Sur,Pamplona,309757,Cagbibi National High School,94,93,0.08602150537634409,0.6989247311827956,0.21505376344086025,0,0,8,65,20,0,0,23,0,3,20,0,0,24,0,24,0,0,0,16,2,14,0,0,0,30,6,24,0,0,0
Region V,Camarines Sur,Pamplona,309723,Del Rosario National High School,180,169,0.8165680473372781,0.17751479289940833,0.005917159763313608,0,0,138,30,1,0,0,49,29,20,0,0,0,43,32,10,1,0,0,41,41,0,0,0,0,36,36,0,0,0,0
Region V,Camarines Sur,Pamplona,301968,Don M. Veneracion National High School,561,561,0.8467023172905527,0.15151515151515157,0.0017825311942959003,0,0,475,85,1,0,0,160,106,53,1,0,0,171,154,17,0,0,0,97,89,8,0,0,0,133,126,7,0,0,0
Region V,Camarines Sur,Pamplona,302032,Maura N. Sibulo National High School,414,400,0.45,0.4925,0.055,0.0025,0,180,197,22,1,0,110,32,55,22,1,0,106,86,20,0,0,0,90,56,34,0,0,0,94,6,88,0,0,0
Region V,Camarines Sur,Pamplona,302012,Pamplona National High School,1203,1200,0.725,0.20750000000000002,0.05666666666666667,0.010833333333333334,0,870,249,68,13,0,344,188,126,26,4,0,300,217,68,13,2,0,251,251,0,0,0,0,305,214,55,29,7,0
Region V,Camarines Sur,Pamplona,302021,Ramon B. Felipe Sr. NHS (frmerly: San Vicente HS),384,380,0.8,0.14473684210526322,0.05526315789473685,0,0,304,55,21,0,0,106,72,23,11,0,0,108,95,8,5,0,0,82,82,0,0,0,0,84,55,24,5,0,0
Region V,Camarines Sur,Pasacao,500158,Antipolo Heights Integrated School,90,88,0.9318181818181818,0.06818181818181818,0,0,0,82,6,0,0,0,25,22,3,0,0,0,25,22,3,0,0,0,16,16,0,0,0,0,22,22,0,0,0,0
Region V,Camarines Sur,Pasacao,301964,Dalupaon National High School,314,314,0.910828025477707,0.08598726114649681,0.003184713375796179,0,0,286,27,1,0,0,93,80,12,1,0,0,82,72,10,0,0,0,73,72,1,0,0,0,66,62,4,0,0,0
Region V,Camarines Sur,Pasacao,309732,Dr. Lorenzo P. Ziga Memorial High School,295,289,0.9965397923875432,0.0034602076124567475,0,0,0,288,1,0,0,0,88,88,0,0,0,0,72,72,0,0,0,0,66,66,0,0,0,0,63,62,1,0,0,0
Region V,Camarines Sur,Pasacao,309702,Juan F. Triviño Memorial High School,888,888,0.7331081081081081,0.24549549549549557,0.0213963963963964,0,0,651,218,19,0,0,239,152,72,15,0,0,269,159,106,4,0,0,177,171,6,0,0,0,203,169,34,0,0,0
Region V,Camarines Sur,Pasacao,309769,Pasacao National High School,811,840,0.8107142857142856,0.1714285714285714,0.017857142857142856,0,0,681,144,15,0,0,253,136,102,15,0,0,207,172,35,0,0,0,163,162,1,0,0,0,217,211,6,0,0,0
Region V,Camarines Sur,Pasacao,301965,Rolando R. Andaya Sr. Memorial High School,521,448,0.8839285714285716,0.11383928571428571,0.0022321428571428566,0,0,396,51,1,0,0,120,99,20,1,0,0,111,108,3,0,0,0,109,94,15,0,0,0,108,95,13,0,0,0
Region V,Camarines Sur,Pasacao,309718,"Tinalmud National High School, Pasacao",358,310,0.5645161290322578,0.36129032258064514,0.07419354838709678,0,0,175,112,23,0,0,90,53,16,21,0,0,72,40,32,0,0,0,71,46,25,0,0,0,77,36,39,2,0,0
Region V,Camarines Sur,Pili,301962,Altamarino-Clasio High School (formerly Curry High School),264,260,0.7307692307692306,0.21923076923076923,0.04615384615384616,0.0038461538461538464,0,190,57,12,1,0,102,45,44,12,1,0,73,69,4,0,0,0,38,37,1,0,0,0,47,39,8,0,0,0
Region V,Camarines Sur,Pili,309749,BINOBONG HIGH SCHOOL,297,294,0.6700680272108843,0.30612244897959184,0.023809523809523805,0,0,197,90,7,0,0,82,70,11,1,0,0,79,64,13,2,0,0,56,23,31,2,0,0,77,40,35,2,0,0
Region V,Camarines Sur,Pili,305780,Bikol High School For The Arts and Culture,342,330,0.9727272727272728,0.027272727272727268,0,0,0,321,9,0,0,0,119,113,6,0,0,0,112,112,0,0,0,0,48,47,1,0,0,0,51,49,2,0,0,0
Region V,Camarines Sur,Pili,301946,Binauaanan High School,459,424,0.78301886792452835,0.205188679245283,0.009433962264150941,0.002358490566037736,0,332,87,4,1,0,105,91,13,0,1,0,115,97,14,4,0,0,98,78,20,0,0,0,106,66,40,0,0,0
Region V,Camarines Sur,Pili,309763,Camarines Sur Sports Academy,81,81,0.3209876543209877,0.6790123456790123,0,0,0,26,55,0,0,0,21,7,14,0,0,0,30,1,29,0,0,0,17,6,11,0,0,0,13,12,1,0,0,0
Region V,Camarines Sur,Pili,309773,Computer Science High School of Bicolandia,498,482,0.4066390041493776,0.5414937759336098,0.041493775933609964,0.01037344398340249,0,196,261,20,5,0,132,66,54,11,1,0,115,59,50,6,0,0,129,41,84,2,2,0,106,30,73,1,2,0
Region V,Camarines Sur,Pili,309762,Concepcion F. Llorin National High School,165,165,0.9030303030303031,0.08484848484848485,0.012121212121212123,0,0,149,14,2,0,0,32,19,11,2,0,0,54,51,3,0,0,0,37,37,0,0,0,0,42,42,0,0,0,0
Region V,Camarines Sur,Pili,309719,Doña Basilia S. Quilon Memorial High School (formerly:Bagong Sirang HS),395,356,0.5758426966292137,0.351123595505618,0.06741573033707865,0.005617977528089886,0,205,125,24,2,0,103,56,38,8,1,0,62,19,27,15,1,0,89,70,19,0,0,0,102,60,41,1,0,0
Region V,Camarines Sur,Pili,302017,"Gov. Mariano E. Villafuerte High School, Pili",665,568,0.948943661971831,0.049295774647887314,0.0017605633802816904,0,0,539,28,1,0,0,122,115,7,0,0,0,176,174,2,0,0,0,131,113,17,1,0,0,139,137,2,0,0,0
Region V,Camarines Sur,Pili,306060,LA PURISIMA PILI NATIONAL HIGH SCHOOL,214,214,0.8317757009345796,0.14485981308411214,0.023364485981308414,0,0,178,31,5,0,0,44,21,18,5,0,0,68,55,13,0,0,0,46,46,0,0,0,0,56,56,0,0,0,0
Region V,Camarines Sur,Pili,302016,Pili National High School - Pili,1682,1656,0.7934782608695651,0.1938405797101449,0.012077294685990338,6.038647342995166e-4,0,1314,321,20,1,0,432,304,116,12,0,0,439,303,127,8,1,0,371,334,37,0,0,0,414,373,41,0,0,0
Region V,Camarines Sur,Pili,302022,Rodriguez National High School,835,826,0.7421307506053267,0.17312348668280875,0.0811138014527845,0.0036319612590799033,0,613,143,67,3,0,236,39,127,67,3,0,188,177,11,0,0,0,201,200,1,0,0,0,201,197,4,0,0,0
Region V,Camarines Sur,Pili,309716,San Jose Pili National High School,1368,1350,0.8837037037037037,0.11407407407407409,0.0022222222222222222,0,0,1193,154,3,0,0,339,293,45,1,0,0,353,292,61,0,0,0,328,315,13,0,0,0,330,293,35,2,0,0
Region V,Camarines Sur,Pili,302018,V. Bagasina Sr. Memorial High School,866,845,0.8710059171597635,0.12662721893491122,0.002366863905325444,0,0,736,107,2,0,0,244,190,52,2,0,0,219,218,1,0,0,0,174,125,49,0,0,0,208,203,5,0,0,0
Region V,Camarines Sur,Presentacion,309739,Bantugan National High School,125,116,0.37931034482758624,0.5,0.12068965517241381,0,0,44,58,14,0,0,32,1,19,12,0,0,24,1,21,2,0,0,29,20,9,0,0,0,31,22,9,0,0,0
Region V,Camarines Sur,Presentacion,309703,Bitaogan National High School,182,176,0.6534090909090909,0.25568181818181823,0.0909090909090909,0,0,115,45,16,0,0,56,6,34,16,0,0,36,33,3,0,0,0,43,37,6,0,0,0,41,39,2,0,0,0
Region V,Camarines Sur,Presentacion,309713,Buenavista National High School,157,147,0.7142857142857143,0.2857142857142858,0,0,0,105,42,0,0,0,42,14,28,0,0,0,39,31,8,0,0,0,31,27,4,0,0,0,35,33,2,0,0,0
Region V,Camarines Sur,Presentacion,301989,"Federico P. Condat National High School, Presentacion",410,401,0.6309226932668329,0.32917705735660846,0.039900249376558596,0,0,253,132,16,0,0,107,35,56,16,0,0,118,71,47,0,0,0,93,86,7,0,0,0,83,61,22,0,0,0
Region V,Camarines Sur,Presentacion,309772,Lidong High School,135,96,0.8229166666666665,0.15625000000000003,0.020833333333333332,0,0,79,15,2,0,0,30,20,8,2,0,0,29,26,3,0,0,0,16,15,1,0,0,0,21,18,3,0,0,0
Region V,Camarines Sur,Presentacion,302019,Presentacion National High School,674,654,0.5504587155963303,0.3746177370030581,0.07033639143730887,0.0030581039755351682,0.0015290519877675837,360,245,46,2,1,170,35,105,30,0,0,182,144,22,13,2,1,151,92,56,3,0,0,151,89,62,0,0,0
Region V,Camarines Sur,Ragay,309750,Cristobal D. Aquino Memorial High School,288,284,0.8028169014084506,0.19718309859154928,0,0,0,228,56,0,0,0,82,53,29,0,0,0,72,69,3,0,0,0,68,59,9,0,0,0,62,47,15,0,0,0
Region V,Camarines Sur,Ragay,301967,Don M. Gonzalvo Memorial High School,648,648,0.890432098765432,0.10185185185185186,0.006172839506172838,0.0015432098765432098,0,577,66,4,1,0,169,112,53,4,0,0,172,171,1,0,0,0,155,150,5,0,0,0,152,144,7,0,1,0
Region V,Camarines Sur,Ragay,301977,Godofredo Reyes Sr. National HS,762,762,0.5721784776902888,0.21522309711286094,0.09973753280839893,0.11286089238845144,0,436,164,76,86,0,233,49,26,72,86,0,187,156,29,2,0,0,183,78,103,2,0,0,159,153,6,0,0,0
Region V,Camarines Sur,Ragay,302020,Ragay National Agricultural and Fisheries School (RNAFS),744,702,0.37179487179487186,0.5911680911680912,0.037037037037037035,0,0,261,415,26,0,0,179,20,137,22,0,0,186,124,59,3,0,0,159,0,159,0,0,0,178,117,60,1,0,0
Region V,Camarines Sur,Ragay,309751,Ragay Science and Math Oriented High School,162,162,0.2962962962962963,0.5987654320987655,0.09876543209876543,0.006172839506172838,0,48,97,16,1,0,48,7,32,9,0,0,55,14,36,5,0,0,42,21,19,1,1,0,17,6,10,1,0,0
Region V,Camarines Sur,Ragay,301929,Simeon Tycangco Memorial High School,597,437,0.8627002288329518,0.13729977116704808,0,0,0,377,60,0,0,0,126,102,24,0,0,0,100,78,22,0,0,0,82,80,2,0,0,0,129,117,12,0,0,0
Region V,Camarines Sur,Ragay,301930,Sisa Feliciano Memorial High School,368,362,0.9751381215469611,0.024861878453038673,0,0,0,353,9,0,0,0,100,92,8,0,0,0,111,111,0,0,0,0,73,72,1,0,0,0,78,78,0,0,0,0
Region V,Camarines Sur,Ragay,302064,"Tomas A. Andaya, Sr. National High School",766,728,0.8104395604395604,0.1840659340659341,0.005494505494505495,0,0,590,134,4,0,0,200,111,85,4,0,0,152,141,11,0,0,0,194,183,11,0,0,0,182,155,27,0,0,0
Region V,Camarines Sur,Sagñay,502557,Atulayan Sagñay Integrated School,74,74,0.6351351351351351,0.36486486486486497,0,0,0,47,27,0,0,0,18,8,10,0,0,0,19,11,8,0,0,0,14,13,1,0,0,0,23,15,8,0,0,0
Region V,Camarines Sur,Sagñay,309708,Catalotoan National High School,244,244,0.8114754098360655,0.18852459016393439,0,0,0,198,46,0,0,0,72,70,2,0,0,0,57,39,18,0,0,0,52,50,2,0,0,0,63,39,24,0,0,0
Region V,Camarines Sur,Sagñay,306098,Jose T. Fuentebella National High School,163,163,0.4785276073619633,0.3742331288343558,0.14723926380368102,0,0,78,61,24,0,0,40,20,14,6,0,0,40,12,19,9,0,0,37,18,14,5,0,0,46,28,14,4,0,0
Region V,Camarines Sur,Sagñay,305911,Mabca National High School,305,294,0.1054421768707483,0.2653061224489796,0.27891156462585037,0.24489795918367346,0.1054421768707483,31,78,82,72,31,97,5,22,35,28,7,90,16,34,15,17,8,58,1,12,23,14,8,49,9,10,9,13,8
Region V,Camarines Sur,Sagñay,309715,Nato National High School,1139,1131,0.6330680813439433,0.27232537577365173,0.08664898320070734,0.007957559681697613,0,716,308,98,9,0,336,47,182,98,9,0,277,208,69,0,0,0,250,201,49,0,0,0,268,260,8,0,0,0
Region V,Camarines Sur,Sagñay,302045,Sibaguan Agro-Industrial High School,279,278,0.7661870503597122,0.20503597122302158,0.028776978417266192,0,0,213,57,8,0,0,86,35,43,8,0,0,81,70,11,0,0,0,64,62,2,0,0,0,47,46,1,0,0,0
Region V,Camarines Sur,Sagñay,309752,Tinorongan National High School (Formerly SagÃ±ay Western HS),304,263,0.5817490494296578,0.3422053231939163,0.07604562737642588,0,0,153,90,20,0,0,76,57,18,1,0,0,92,29,44,19,0,0,69,60,9,0,0,0,26,7,19,0,0,0
Region V,Camarines Sur,Sagñay,309714,Turague National High School,269,254,0.3661417322834646,0.5590551181102362,0.07480314960629923,0,0,93,142,19,0,0,58,4,50,4,0,0,74,11,49,14,0,0,64,61,3,0,0,0,58,17,40,1,0,0
Region V,Camarines Sur,San Fernando,301987,Lupi National High School,553,553,0.8752260397830018,0.1247739602169982,0,0,0,484,69,0,0,0,155,154,1,0,0,0,151,146,5,0,0,0,106,77,29,0,0,0,141,107,34,0,0,0
Region V,Camarines Sur,San Fernando,330529,Marangi High School,170,169,0.2840236686390534,0.6153846153846154,0.10059171597633139,0,0,48,104,17,0,0,40,37,3,0,0,0,47,1,34,12,0,0,42,7,33,2,0,0,40,3,34,3,0,0
Region V,Camarines Sur,San Fernando,302013,PAMUKID NATIONAL HIGH SCHOOL,872,840,0.7940476190476189,0.19166666666666668,0.013095238095238097,0.0011904761904761908,0,667,161,11,1,0,276,186,83,6,1,0,148,113,30,5,0,0,206,176,30,0,0,0,210,192,18,0,0,0
Region V,Camarines Sur,San Fernando,309705,Pinamasagan National High School,327,322,0.7142857142857143,0.27950310559006214,0.006211180124223601,0,0,230,90,2,0,0,86,31,53,2,0,0,86,83,3,0,0,0,71,62,9,0,0,0,79,54,25,0,0,0
Region V,Camarines Sur,San Fernando,302031,San Fernando National High School,961,945,0.7756613756613756,0.15449735449735458,0.06031746031746032,0.009523809523809525,0,733,146,57,9,0,249,89,94,57,9,0,259,231,28,0,0,0,220,214,6,0,0,0,217,199,18,0,0,0
Region V,Camarines Sur,San Jose,300310,Adiangao High School,146,144,0.7777777777777778,0.2222222222222222,0,0,0,112,32,0,0,0,29,17,12,0,0,0,43,43,0,0,0,0,36,20,16,0,0,0,36,32,4,0,0,0
Region V,Camarines Sur,San Jose,302035,Rangas Ramos National High School (San Jose Fishery),211,199,0.7889447236180905,0.17587939698492466,0.03015075376884422,0.0050251256281407045,0,157,35,6,1,0,54,20,27,6,1,0,51,46,5,0,0,0,38,38,0,0,0,0,56,53,3,0,0,0
Region V,Camarines Sur,San Jose,309753,Salogon High School,258,258,0.17441860465116285,0.5968992248062015,0.19379844961240317,0.034883720930232565,0,45,154,50,9,0,70,5,36,24,5,0,67,29,30,8,0,0,42,6,26,9,1,0,79,5,62,9,3,0
Region V,Camarines Sur,San Jose,302036,"San Jose National High School, San Jose",1400,1369,0.6420745069393718,0.32578524470416365,0.027027027027027035,0.005113221329437546,0,879,446,37,7,0,397,225,151,17,4,0,370,218,136,16,0,0,323,250,69,3,1,0,279,186,90,1,2,0
Region V,Camarines Sur,San Jose,309771,Villafuerte-Peña High School,230,220,0.14545454545454545,0.45,0.40454545454545454,0,0,32,99,89,0,0,55,6,19,30,0,0,56,9,23,24,0,0,44,8,20,16,0,0,65,9,37,19,0,0
Region V,Camarines Sur,San Jose,301984,Vivencio Obias - Kinalansan NHS (formerly: Kinalansan NHS),753,752,0.3949468085106383,0.5053191489361701,0.09707446808510639,0.0026595744680851068,0,297,380,73,2,0,220,64,90,64,2,0,183,27,147,9,0,0,171,139,32,0,0,0,178,67,111,0,0,0
Region V,Camarines Sur,Sipocot,502799,Aldezar Sipocot Integrated School,72,72,0.7083333333333334,0.27777777777777785,0.01388888888888889,0,0,51,20,1,0,0,22,9,12,1,0,0,21,15,6,0,0,0,15,14,1,0,0,0,14,13,1,0,0,0
Region V,Camarines Sur,Sipocot,301927,Anib National High School,389,383,0.8381201044386424,0.15143603133159275,0.010443864229765013,0,0,321,58,4,0,0,86,73,12,1,0,0,153,121,31,1,0,0,74,67,6,1,0,0,70,60,9,1,0,0
Region V,Camarines Sur,Sipocot,502395,Binahian Sipocot Integrated School,137,136,0.30147058823529416,0.44852941176470595,0.22794117647058823,0.022058823529411763,0,41,61,31,3,0,51,5,22,21,3,0,42,8,24,10,0,0,14,10,4,0,0,0,29,18,11,0,0,0
Region V,Camarines Sur,Sipocot,309743,Bolo Norte High School,403,403,0.17866004962779158,0.694789081885856,0.12158808933002481,0.00496277915632754,0,72,280,49,2,0,116,1,91,22,2,0,106,1,82,23,0,0,118,35,82,1,0,0,63,35,25,3,0,0
Region V,Camarines Sur,Sipocot,301951,JAIME MACATANGAY SR. NHS (formerly: Caima NHS),356,356,0.7584269662921347,0.1713483146067416,0.04213483146067415,0.008426966292134831,0.019662921348314606,270,61,15,3,7,96,94,2,0,0,0,98,85,10,3,0,0,66,66,0,0,0,0,96,25,49,12,3,7
Region V,Camarines Sur,Sipocot,309775,LUBIGAN SR. HIGH SCHOOL,213,213,0.9201877934272299,0.07981220657276995,0,0,0,196,17,0,0,0,53,47,6,0,0,0,63,61,2,0,0,0,45,45,0,0,0,0,52,43,9,0,0,0
Region V,Camarines Sur,Sipocot,309755,Sacred Heart High School,542,537,0.824953445065177,0.1638733705772812,0.009310986964618248,0.0018621973929236501,0,443,88,5,1,0,145,86,53,5,1,0,134,111,23,0,0,0,118,109,9,0,0,0,140,137,3,0,0,0
Region V,Camarines Sur,Sipocot,300315,Salvacion High School,143,143,0.916083916083916,0.04895104895104895,0.006993006993006994,0.006993006993006994,0.02097902097902098,131,7,1,1,3,43,39,2,0,1,1,36,32,2,0,0,2,30,29,1,0,0,0,34,31,2,1,0,0
Region V,Camarines Sur,Sipocot,309717,"San Vicente HS, Sipocot",149,149,0.10067114093959734,0.46979865771812074,0.2751677852348994,0.12751677852348992,0.026845637583892617,15,70,41,19,4,56,7,18,18,11,2,40,2,10,21,6,1,27,0,24,2,1,0,26,6,18,0,1,1
Region V,Camarines Sur,Sipocot,302047,Sipocot National High School,1502,1492,0.7084450402144773,0.25402144772117957,0.03418230563002681,0.0026809651474530827,6.702412868632707e-4,1057,379,51,4,1,391,205,144,40,2,0,379,254,122,3,0,0,362,278,73,8,2,1,360,320,40,0,0,0
Region V,Camarines Sur,Sipocot,502964,Tigman Sipocot Integrated School,69,69,0.7101449275362318,0.21739130434782614,0.07246376811594203,0,0,49,15,5,0,0,31,11,15,5,0,0,18,18,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0
Region V,Camarines Sur,Sipocot,302068,Villazar National High School,720,713,0.332398316970547,0.4670406732117813,0.15708274894810662,0.03786816269284713,0.005610098176718091,237,333,112,27,4,201,92,32,64,13,0,186,121,63,2,0,0,156,22,125,6,1,2,170,2,113,40,13,2
Region V,Camarines Sur,Siruma,503064,Butawanan Integrated School,80,80,0.7625,0.23750000000000002,0,0,0,61,19,0,0,0,41,22,19,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region V,Camarines Sur,Siruma,301972,Fundado National High School,114,112,1,0,0,0,0,112,0,0,0,0,35,35,0,0,0,0,30,30,0,0,0,0,20,20,0,0,0,0,27,27,0,0,0,0
Region V,Camarines Sur,Siruma,302048,Siruma National High School,493,493,0.955375253549696,0.034482758620689655,0.010141987829614603,0,0,471,17,5,0,0,126,121,4,1,0,0,126,119,5,2,0,0,117,114,3,0,0,0,124,117,5,2,0,0
Region V,Camarines Sur,Siruma,302058,Tandoc National High School,484,454,0.8215859030837005,0.17400881057268724,0.004405286343612336,0,0,373,79,2,0,0,124,70,52,2,0,0,102,77,25,0,0,0,123,123,0,0,0,0,105,103,2,0,0,0
Region V,Camarines Sur,Siruma,302069,Vito National High School,301,299,0.9665551839464882,0.033444816053511704,0,0,0,289,10,0,0,0,78,78,0,0,0,0,86,81,5,0,0,0,64,61,3,0,0,0,71,69,2,0,0,0
Region V,Camarines Sur,Tigaon,309766,Cabalinadan High School,294,294,0.5238095238095238,0.39795918367346944,0.07823129251700682,0,0,154,117,23,0,0,77,15,50,12,0,0,75,28,36,11,0,0,62,41,21,0,0,0,80,70,10,0,0,0
Region V,Camarines Sur,Tigaon,302028,"Dr. Rodolfo V. Pamor, Jr. MNHS (frmer: Salvacion NHS, Tigaon)",697,697,0.520803443328551,0.40172166427546635,0.014347202295552369,0.01721664275466284,0.04591104734576759,363,280,10,12,32,211,135,54,4,8,10,186,114,55,5,1,11,131,89,28,1,3,10,169,25,143,0,0,1
Region V,Camarines Sur,Tigaon,309721,Huyonhuyon High School,462,462,0.37012987012987025,0.5714285714285716,0.05411255411255412,0.004329004329004329,0,171,264,25,2,0,141,42,80,17,2,0,133,52,75,6,0,0,95,13,80,2,0,0,93,64,29,0,0,0
Region V,Camarines Sur,Tigaon,301986,La Salvacion National High School,719,714,0.8851540616246497,0.10364145658263307,0.009803921568627447,0.0014005602240896359,0,632,74,7,1,0,202,155,40,6,1,0,177,146,31,0,0,0,184,180,3,1,0,0,151,151,0,0,0,0
Region V,Camarines Sur,Tigaon,302015,Partido Agro - Industrial National High School,845,794,0.8362720403022669,0.12846347607052896,0.03400503778337533,0.0012594458438287151,0,664,102,27,1,0,216,126,62,27,1,0,236,203,33,0,0,0,193,189,4,0,0,0,149,146,3,0,0,0
Region V,Camarines Sur,Tigaon,302038,San Rafael National High School,2011,1945,0.3933161953727508,0.40976863753213366,0.1850899742930591,0.011825192802056555,0,765,797,360,23,0,659,318,189,143,9,0,431,92,269,70,0,0,543,203,211,129,0,0,312,152,128,18,14,0
Region V,Camarines Sur,Tigaon,302029,Tinawagan National High School,578,568,0.9225352112676055,0.0757042253521127,0.0017605633802816904,0,0,524,43,1,0,0,163,125,37,1,0,0,145,139,6,0,0,0,126,126,0,0,0,0,134,134,0,0,0,0
Region V,Camarines Sur,Tinambac,309724,Agay-ayan National High School,150,145,0.9931034482758619,0.006896551724137931,0,0,0,144,1,0,0,0,41,41,0,0,0,0,53,52,1,0,0,0,26,26,0,0,0,0,25,25,0,0,0,0
Region V,Camarines Sur,Tinambac,301928,"Antipolo National High School, Tinambac",338,329,0.9422492401215807,0.05471124620060791,0.00303951367781155,0,0,310,18,1,0,0,104,88,15,1,0,0,85,83,2,0,0,0,85,85,0,0,0,0,55,54,1,0,0,0
Region V,Camarines Sur,Tinambac,301934,Bagacay High School,446,446,0.8632286995515697,0.12780269058295968,0.00896860986547085,0,0,385,57,4,0,0,124,84,36,4,0,0,112,105,7,0,0,0,118,118,0,0,0,0,92,78,14,0,0,0
Region V,Camarines Sur,Tinambac,301941,Banga National High School,114,110,0.9181818181818183,0.08181818181818182,0,0,0,101,9,0,0,0,30,21,9,0,0,0,23,23,0,0,0,0,27,27,0,0,0,0,30,30,0,0,0,0
