time_point,school_id,grade,level_group,english_assessed,summed_category_count,discrepancy_count,has_discrepancy,is_in_dlp_randomization_file
BoSY,304541,Grade 10,2-level,149,82,-67,TRUE,FALSE
BoSY,304541,Grade 10,3-level,149,89,-60,TRUE,FALSE
BoSY,304541,Grade 7,2-level,181,16,-165,TRUE,FALSE
BoSY,304541,Grade 7,3-level,181,172,-9,TRUE,FALSE
BoSY,304541,Grade 8,2-level,152,43,-109,TRUE,FALSE
BoSY,304541,Grade 8,3-level,152,123,-29,TRUE,FALSE
BoSY,304541,Grade 9,2-level,143,21,-122,TRUE,FALSE
BoSY,304541,Grade 9,3-level,143,124,-19,TRUE,FALSE
BoSY,304542,Grade 10,2-level,33,10,-23,TRUE,FALSE
BoSY,304542,Grade 10,3-level,33,28,-5,TRUE,FALSE
BoSY,304542,Grade 7,2-level,51,6,-45,TRUE,FALSE
BoSY,304542,Grade 7,3-level,51,46,-5,TRUE,FALSE
BoSY,304542,Grade 8,2-level,45,8,-37,TRUE,FALSE
BoSY,304542,Grade 8,3-level,45,37,-8,TRUE,FALSE
BoSY,304542,Grade 9,2-level,40,2,-38,TRUE,FALSE
BoSY,304542,Grade 9,3-level,40,38,-2,TRUE,FALSE
BoSY,304543,Grade 10,2-level,414,179,-235,TRUE,FALSE
BoSY,304543,Grade 10,3-level,414,283,-131,TRUE,FALSE
BoSY,304543,Grade 7,2-level,468,214,-254,TRUE,FALSE
BoSY,304543,Grade 7,3-level,468,264,-204,TRUE,FALSE
BoSY,304543,Grade 8,2-level,418,159,-259,TRUE,FALSE
BoSY,304543,Grade 8,3-level,418,261,-157,TRUE,FALSE
BoSY,304543,Grade 9,2-level,356,190,-166,TRUE,FALSE
BoSY,304543,Grade 9,3-level,356,176,-180,TRUE,FALSE
BoSY,304544,Grade 10,2-level,111,60,-51,TRUE,FALSE
BoSY,304544,Grade 10,3-level,111,52,-59,TRUE,FALSE
BoSY,304544,Grade 7,2-level,175,41,-134,TRUE,FALSE
BoSY,304544,Grade 7,3-level,175,134,-41,TRUE,FALSE
BoSY,304544,Grade 8,2-level,128,47,-81,TRUE,FALSE
BoSY,304544,Grade 8,3-level,128,81,-47,TRUE,FALSE
BoSY,304544,Grade 9,2-level,93,29,-64,TRUE,FALSE
BoSY,304544,Grade 9,3-level,93,67,-26,TRUE,FALSE
BoSY,304545,Grade 10,2-level,118,57,-61,TRUE,FALSE
BoSY,304545,Grade 10,3-level,118,62,-56,TRUE,FALSE
BoSY,304545,Grade 7,2-level,156,61,-95,TRUE,FALSE
BoSY,304545,Grade 7,3-level,156,95,-61,TRUE,FALSE
BoSY,304545,Grade 8,2-level,169,34,-135,TRUE,FALSE
BoSY,304545,Grade 8,3-level,169,135,-34,TRUE,FALSE
BoSY,304545,Grade 9,2-level,154,88,-66,TRUE,FALSE
BoSY,304545,Grade 9,3-level,154,66,-88,TRUE,FALSE
BoSY,304546,Grade 10,2-level,83,42,-41,TRUE,FALSE
BoSY,304546,Grade 10,3-level,83,41,-42,TRUE,FALSE
BoSY,304546,Grade 7,2-level,122,21,-101,TRUE,FALSE
BoSY,304546,Grade 7,3-level,122,101,-21,TRUE,FALSE
BoSY,304546,Grade 8,2-level,95,22,-73,TRUE,FALSE
BoSY,304546,Grade 8,3-level,95,73,-22,TRUE,FALSE
BoSY,304546,Grade 9,2-level,85,39,-46,TRUE,FALSE
BoSY,304546,Grade 9,3-level,85,51,-34,TRUE,FALSE
BoSY,304547,Grade 10,2-level,137,66,-71,TRUE,FALSE
BoSY,304547,Grade 10,3-level,137,78,-59,TRUE,FALSE
BoSY,304547,Grade 7,2-level,180,15,-165,TRUE,FALSE
BoSY,304547,Grade 7,3-level,180,165,-15,TRUE,FALSE
BoSY,304547,Grade 8,2-level,148,17,-131,TRUE,FALSE
BoSY,304547,Grade 8,3-level,148,131,-17,TRUE,FALSE
BoSY,304547,Grade 9,2-level,138,26,-112,TRUE,FALSE
BoSY,304547,Grade 9,3-level,138,112,-26,TRUE,FALSE
BoSY,304548,Grade 10,2-level,43,14,-29,TRUE,FALSE
BoSY,304548,Grade 10,3-level,43,31,-12,TRUE,FALSE
BoSY,304548,Grade 7,2-level,59,9,-50,TRUE,FALSE
BoSY,304548,Grade 7,3-level,59,50,-9,TRUE,FALSE
BoSY,304548,Grade 8,2-level,60,5,-55,TRUE,FALSE
BoSY,304548,Grade 8,3-level,60,56,-4,TRUE,FALSE
BoSY,304548,Grade 9,2-level,35,8,-27,TRUE,FALSE
BoSY,304548,Grade 9,3-level,35,27,-8,TRUE,FALSE
BoSY,304549,Grade 10,2-level,46,27,-19,TRUE,FALSE
BoSY,304549,Grade 10,3-level,46,22,-24,TRUE,FALSE
BoSY,304549,Grade 7,2-level,43,26,-17,TRUE,FALSE
BoSY,304549,Grade 7,3-level,43,18,-25,TRUE,FALSE
BoSY,304549,Grade 8,2-level,50,29,-21,TRUE,FALSE
BoSY,304549,Grade 8,3-level,50,22,-28,TRUE,FALSE
BoSY,304549,Grade 9,2-level,40,27,-13,TRUE,FALSE
BoSY,304549,Grade 9,3-level,40,15,-25,TRUE,FALSE
BoSY,304550,Grade 10,2-level,291,137,-154,TRUE,FALSE
BoSY,304550,Grade 10,3-level,291,167,-124,TRUE,FALSE
BoSY,304550,Grade 7,2-level,507,152,-355,TRUE,FALSE
BoSY,304550,Grade 7,3-level,507,364,-143,TRUE,FALSE
BoSY,304550,Grade 8,2-level,403,127,-276,TRUE,FALSE
BoSY,304550,Grade 8,3-level,403,281,-122,TRUE,FALSE
BoSY,304550,Grade 9,2-level,318,126,-192,TRUE,FALSE
BoSY,304550,Grade 9,3-level,318,200,-118,TRUE,FALSE
BoSY,304551,Grade 10,2-level,51,10,-41,TRUE,FALSE
BoSY,304551,Grade 10,3-level,51,41,-10,TRUE,FALSE
BoSY,304551,Grade 7,2-level,50,1,-49,TRUE,FALSE
BoSY,304551,Grade 7,3-level,50,49,-1,TRUE,FALSE
BoSY,304551,Grade 8,2-level,46,2,-44,TRUE,FALSE
BoSY,304551,Grade 8,3-level,46,44,-2,TRUE,FALSE
BoSY,304551,Grade 9,2-level,23,2,-21,TRUE,FALSE
BoSY,304551,Grade 9,3-level,23,21,-2,TRUE,FALSE
BoSY,304552,Grade 10,2-level,212,35,-177,TRUE,FALSE
BoSY,304552,Grade 10,3-level,212,178,-34,TRUE,FALSE
BoSY,304552,Grade 7,2-level,250,45,-205,TRUE,FALSE
BoSY,304552,Grade 7,3-level,250,207,-43,TRUE,FALSE
BoSY,304552,Grade 8,2-level,213,26,-187,TRUE,FALSE
BoSY,304552,Grade 8,3-level,213,188,-25,TRUE,FALSE
BoSY,304552,Grade 9,2-level,207,29,-178,TRUE,FALSE
BoSY,304552,Grade 9,3-level,207,179,-28,TRUE,FALSE
BoSY,304553,Grade 10,2-level,56,42,-14,TRUE,FALSE
BoSY,304553,Grade 10,3-level,56,35,-21,TRUE,FALSE
BoSY,304553,Grade 7,2-level,76,70,-6,TRUE,FALSE
BoSY,304553,Grade 7,3-level,76,24,-52,TRUE,FALSE
BoSY,304553,Grade 8,2-level,57,44,-13,TRUE,FALSE
BoSY,304553,Grade 8,3-level,57,30,-27,TRUE,FALSE
BoSY,304553,Grade 9,2-level,47,33,-14,TRUE,FALSE
BoSY,304553,Grade 9,3-level,47,35,-12,TRUE,FALSE
BoSY,304554,Grade 10,2-level,98,68,-30,TRUE,FALSE
BoSY,304554,Grade 10,3-level,98,33,-65,TRUE,FALSE
BoSY,304554,Grade 7,2-level,117,36,-81,TRUE,FALSE
BoSY,304554,Grade 7,3-level,117,81,-36,TRUE,FALSE
BoSY,304554,Grade 8,2-level,88,16,-72,TRUE,FALSE
BoSY,304554,Grade 8,3-level,88,72,-16,TRUE,FALSE
BoSY,304554,Grade 9,2-level,87,40,-47,TRUE,FALSE
BoSY,304554,Grade 9,3-level,87,47,-40,TRUE,FALSE
BoSY,304555,Grade 10,2-level,766,413,-353,TRUE,FALSE
BoSY,304555,Grade 10,3-level,766,375,-391,TRUE,FALSE
BoSY,304555,Grade 7,2-level,807,306,-501,TRUE,FALSE
BoSY,304555,Grade 7,3-level,807,505,-302,TRUE,FALSE
BoSY,304555,Grade 8,2-level,803,246,-557,TRUE,FALSE
BoSY,304555,Grade 8,3-level,803,557,-246,TRUE,FALSE
BoSY,304555,Grade 9,2-level,749,415,-334,TRUE,FALSE
BoSY,304555,Grade 9,3-level,749,356,-393,TRUE,FALSE
BoSY,304556,Grade 10,2-level,187,85,-102,TRUE,FALSE
BoSY,304556,Grade 10,3-level,187,110,-77,TRUE,FALSE
BoSY,304556,Grade 7,2-level,226,36,-190,TRUE,FALSE
BoSY,304556,Grade 7,3-level,226,190,-36,TRUE,FALSE
BoSY,304556,Grade 8,2-level,227,65,-162,TRUE,FALSE
BoSY,304556,Grade 8,3-level,227,162,-65,TRUE,FALSE
BoSY,304556,Grade 9,2-level,181,79,-102,TRUE,FALSE
BoSY,304556,Grade 9,3-level,181,104,-77,TRUE,FALSE
BoSY,304557,Grade 10,2-level,455,246,-209,TRUE,FALSE
BoSY,304557,Grade 10,3-level,455,226,-229,TRUE,FALSE
BoSY,304557,Grade 7,2-level,584,204,-380,TRUE,FALSE
BoSY,304557,Grade 7,3-level,584,385,-199,TRUE,FALSE
BoSY,304557,Grade 8,2-level,513,138,-375,TRUE,FALSE
BoSY,304557,Grade 8,3-level,513,380,-133,TRUE,FALSE
BoSY,304557,Grade 9,2-level,410,260,-150,TRUE,FALSE
BoSY,304557,Grade 9,3-level,410,173,-237,TRUE,FALSE
BoSY,304558,Grade 10,2-level,117,96,-21,TRUE,FALSE
BoSY,304558,Grade 10,3-level,117,50,-67,TRUE,FALSE
BoSY,304558,Grade 7,2-level,126,28,-98,TRUE,FALSE
BoSY,304558,Grade 7,3-level,126,98,-28,TRUE,FALSE
BoSY,304558,Grade 8,2-level,111,71,-40,TRUE,FALSE
BoSY,304558,Grade 8,3-level,111,55,-56,TRUE,FALSE
BoSY,304558,Grade 9,2-level,87,66,-21,TRUE,FALSE
BoSY,304558,Grade 9,3-level,87,44,-43,TRUE,FALSE
BoSY,304559,Grade 10,2-level,482,332,-150,TRUE,FALSE
BoSY,304559,Grade 10,3-level,482,268,-214,TRUE,FALSE
BoSY,304559,Grade 7,2-level,597,397,-200,TRUE,FALSE
BoSY,304559,Grade 7,3-level,597,383,-214,TRUE,FALSE
BoSY,304559,Grade 8,2-level,538,248,-290,TRUE,FALSE
BoSY,304559,Grade 8,3-level,538,401,-137,TRUE,FALSE
BoSY,304559,Grade 9,2-level,431,264,-167,TRUE,FALSE
BoSY,304559,Grade 9,3-level,431,279,-152,TRUE,FALSE
BoSY,304560,Grade 10,2-level,573,306,-267,TRUE,FALSE
BoSY,304560,Grade 10,3-level,573,305,-268,TRUE,FALSE
BoSY,304560,Grade 7,2-level,640,300,-340,TRUE,FALSE
BoSY,304560,Grade 7,3-level,640,347,-293,TRUE,FALSE
BoSY,304560,Grade 8,2-level,641,309,-332,TRUE,FALSE
BoSY,304560,Grade 8,3-level,641,342,-299,TRUE,FALSE
BoSY,304560,Grade 9,2-level,541,316,-225,TRUE,FALSE
BoSY,304560,Grade 9,3-level,541,257,-284,TRUE,FALSE
BoSY,304561,Grade 10,2-level,124,57,-67,TRUE,FALSE
BoSY,304561,Grade 10,3-level,124,68,-56,TRUE,FALSE
BoSY,304561,Grade 7,2-level,184,146,-38,TRUE,FALSE
BoSY,304561,Grade 7,3-level,184,40,-144,TRUE,FALSE
BoSY,304561,Grade 8,2-level,168,139,-29,TRUE,FALSE
BoSY,304561,Grade 8,3-level,168,29,-139,TRUE,FALSE
BoSY,304561,Grade 9,2-level,128,79,-49,TRUE,FALSE
BoSY,304561,Grade 9,3-level,128,51,-77,TRUE,FALSE
BoSY,304562,Grade 10,2-level,53,16,-37,TRUE,TRUE
BoSY,304562,Grade 10,3-level,53,37,-16,TRUE,TRUE
BoSY,304562,Grade 7,2-level,81,17,-64,TRUE,TRUE
BoSY,304562,Grade 7,3-level,81,64,-17,TRUE,TRUE
BoSY,304562,Grade 8,2-level,60,8,-52,TRUE,TRUE
BoSY,304562,Grade 8,3-level,60,52,-8,TRUE,TRUE
BoSY,304562,Grade 9,2-level,52,28,-24,TRUE,TRUE
BoSY,304562,Grade 9,3-level,52,24,-28,TRUE,TRUE
BoSY,304563,Grade 10,2-level,54,19,-35,TRUE,TRUE
BoSY,304563,Grade 10,3-level,54,35,-19,TRUE,TRUE
BoSY,304563,Grade 7,2-level,83,12,-71,TRUE,TRUE
BoSY,304563,Grade 7,3-level,83,71,-12,TRUE,TRUE
BoSY,304563,Grade 8,2-level,88,7,-81,TRUE,TRUE
BoSY,304563,Grade 8,3-level,88,81,-7,TRUE,TRUE
BoSY,304563,Grade 9,2-level,62,22,-40,TRUE,TRUE
BoSY,304563,Grade 9,3-level,62,40,-22,TRUE,TRUE
BoSY,304564,Grade 10,2-level,81,20,-61,TRUE,TRUE
BoSY,304564,Grade 10,3-level,81,64,-17,TRUE,TRUE
BoSY,304564,Grade 7,2-level,119,43,-76,TRUE,TRUE
BoSY,304564,Grade 7,3-level,119,76,-43,TRUE,TRUE
BoSY,304564,Grade 8,2-level,80,16,-64,TRUE,TRUE
BoSY,304564,Grade 8,3-level,80,64,-16,TRUE,TRUE
BoSY,304564,Grade 9,2-level,85,19,-66,TRUE,TRUE
BoSY,304564,Grade 9,3-level,85,66,-19,TRUE,TRUE
BoSY,304565,Grade 10,2-level,68,28,-40,TRUE,FALSE
BoSY,304565,Grade 10,3-level,68,40,-28,TRUE,FALSE
BoSY,304565,Grade 7,2-level,136,37,-99,TRUE,FALSE
BoSY,304565,Grade 7,3-level,136,99,-37,TRUE,FALSE
BoSY,304565,Grade 8,2-level,113,42,-71,TRUE,FALSE
BoSY,304565,Grade 8,3-level,113,71,-42,TRUE,FALSE
BoSY,304565,Grade 9,2-level,72,33,-39,TRUE,FALSE
BoSY,304565,Grade 9,3-level,72,39,-33,TRUE,FALSE
BoSY,304566,Grade 10,2-level,112,78,-34,TRUE,FALSE
BoSY,304566,Grade 10,3-level,112,75,-37,TRUE,FALSE
BoSY,304566,Grade 7,2-level,114,78,-36,TRUE,FALSE
BoSY,304566,Grade 7,3-level,114,67,-47,TRUE,FALSE
BoSY,304566,Grade 8,2-level,142,107,-35,TRUE,FALSE
BoSY,304566,Grade 8,3-level,142,92,-50,TRUE,FALSE
BoSY,304566,Grade 9,2-level,89,59,-30,TRUE,FALSE
BoSY,304566,Grade 9,3-level,89,59,-30,TRUE,FALSE
BoSY,304567,Grade 10,2-level,322,181,-141,TRUE,FALSE
BoSY,304567,Grade 10,3-level,322,160,-162,TRUE,FALSE
BoSY,304567,Grade 7,2-level,358,169,-189,TRUE,FALSE
BoSY,304567,Grade 7,3-level,358,193,-165,TRUE,FALSE
BoSY,304567,Grade 8,2-level,378,102,-276,TRUE,FALSE
BoSY,304567,Grade 8,3-level,378,278,-100,TRUE,FALSE
BoSY,304567,Grade 9,2-level,286,254,-32,TRUE,FALSE
BoSY,304567,Grade 9,3-level,286,69,-217,TRUE,FALSE
BoSY,304568,Grade 10,2-level,450,223,-227,TRUE,FALSE
BoSY,304568,Grade 10,3-level,450,231,-219,TRUE,FALSE
BoSY,304568,Grade 7,2-level,557,173,-384,TRUE,FALSE
BoSY,304568,Grade 7,3-level,557,384,-173,TRUE,FALSE
BoSY,304568,Grade 8,2-level,492,132,-360,TRUE,FALSE
BoSY,304568,Grade 8,3-level,492,363,-129,TRUE,FALSE
BoSY,304568,Grade 9,2-level,443,205,-238,TRUE,FALSE
BoSY,304568,Grade 9,3-level,443,245,-198,TRUE,FALSE
BoSY,304569,Grade 10,2-level,67,21,-46,TRUE,FALSE
BoSY,304569,Grade 10,3-level,67,46,-21,TRUE,FALSE
BoSY,304569,Grade 7,2-level,55,29,-26,TRUE,FALSE
BoSY,304569,Grade 7,3-level,55,26,-29,TRUE,FALSE
BoSY,304569,Grade 8,2-level,70,30,-40,TRUE,FALSE
BoSY,304569,Grade 8,3-level,70,40,-30,TRUE,FALSE
BoSY,304569,Grade 9,2-level,58,24,-34,TRUE,FALSE
BoSY,304569,Grade 9,3-level,58,34,-24,TRUE,FALSE
BoSY,304570,Grade 10,2-level,345,161,-184,TRUE,FALSE
BoSY,304570,Grade 10,3-level,345,197,-148,TRUE,FALSE
BoSY,304570,Grade 7,2-level,355,107,-248,TRUE,FALSE
BoSY,304570,Grade 7,3-level,355,251,-104,TRUE,FALSE
BoSY,304570,Grade 8,2-level,378,85,-293,TRUE,FALSE
BoSY,304570,Grade 8,3-level,378,293,-85,TRUE,FALSE
BoSY,304570,Grade 9,2-level,295,157,-138,TRUE,FALSE
BoSY,304570,Grade 9,3-level,295,169,-126,TRUE,FALSE
BoSY,304571,Grade 10,2-level,101,34,-67,TRUE,FALSE
BoSY,304571,Grade 10,3-level,101,67,-34,TRUE,FALSE
BoSY,304571,Grade 7,2-level,124,31,-93,TRUE,FALSE
BoSY,304571,Grade 7,3-level,124,93,-31,TRUE,FALSE
BoSY,304571,Grade 8,2-level,105,20,-85,TRUE,FALSE
BoSY,304571,Grade 8,3-level,105,85,-20,TRUE,FALSE
BoSY,304571,Grade 9,2-level,93,26,-67,TRUE,FALSE
BoSY,304571,Grade 9,3-level,93,68,-25,TRUE,FALSE
BoSY,304572,Grade 10,2-level,156,46,-110,TRUE,FALSE
BoSY,304572,Grade 10,3-level,156,111,-45,TRUE,FALSE
BoSY,304572,Grade 7,2-level,245,90,-155,TRUE,FALSE
BoSY,304572,Grade 7,3-level,245,160,-85,TRUE,FALSE
BoSY,304572,Grade 8,2-level,192,25,-167,TRUE,FALSE
BoSY,304572,Grade 8,3-level,192,167,-25,TRUE,FALSE
BoSY,304572,Grade 9,2-level,163,68,-95,TRUE,FALSE
BoSY,304572,Grade 9,3-level,163,95,-68,TRUE,FALSE
BoSY,304573,Grade 10,2-level,192,137,-55,TRUE,FALSE
BoSY,304573,Grade 10,3-level,192,106,-86,TRUE,FALSE
BoSY,304573,Grade 7,2-level,288,79,-209,TRUE,FALSE
BoSY,304573,Grade 7,3-level,288,212,-76,TRUE,FALSE
BoSY,304573,Grade 8,2-level,244,123,-121,TRUE,FALSE
BoSY,304573,Grade 8,3-level,244,126,-118,TRUE,FALSE
BoSY,304573,Grade 9,2-level,149,96,-53,TRUE,FALSE
BoSY,304573,Grade 9,3-level,149,90,-59,TRUE,FALSE
BoSY,304574,Grade 10,2-level,428,132,-296,TRUE,FALSE
BoSY,304574,Grade 10,3-level,428,302,-126,TRUE,FALSE
BoSY,304574,Grade 7,2-level,602,164,-438,TRUE,FALSE
BoSY,304574,Grade 7,3-level,602,443,-159,TRUE,FALSE
BoSY,304574,Grade 8,2-level,588,197,-391,TRUE,FALSE
BoSY,304574,Grade 8,3-level,588,395,-193,TRUE,FALSE
BoSY,304574,Grade 9,2-level,447,161,-286,TRUE,FALSE
BoSY,304574,Grade 9,3-level,447,286,-161,TRUE,FALSE
BoSY,304575,Grade 10,2-level,635,275,-360,TRUE,FALSE
BoSY,304575,Grade 10,3-level,635,365,-270,TRUE,FALSE
BoSY,304575,Grade 7,2-level,797,349,-448,TRUE,FALSE
BoSY,304575,Grade 7,3-level,797,500,-297,TRUE,FALSE
BoSY,304575,Grade 8,2-level,668,215,-453,TRUE,FALSE
BoSY,304575,Grade 8,3-level,668,460,-208,TRUE,FALSE
BoSY,304575,Grade 9,2-level,529,233,-296,TRUE,FALSE
BoSY,304575,Grade 9,3-level,529,307,-222,TRUE,FALSE
BoSY,304576,Grade 10,2-level,232,187,-45,TRUE,FALSE
BoSY,304576,Grade 10,3-level,232,122,-110,TRUE,FALSE
BoSY,304576,Grade 7,2-level,264,197,-67,TRUE,FALSE
BoSY,304576,Grade 7,3-level,264,124,-140,TRUE,FALSE
BoSY,304576,Grade 8,2-level,244,198,-46,TRUE,FALSE
BoSY,304576,Grade 8,3-level,244,112,-132,TRUE,FALSE
BoSY,304576,Grade 9,2-level,204,162,-42,TRUE,FALSE
BoSY,304576,Grade 9,3-level,204,68,-136,TRUE,FALSE
BoSY,304577,Grade 10,2-level,94,61,-33,TRUE,FALSE
BoSY,304577,Grade 10,3-level,94,48,-46,TRUE,FALSE
BoSY,304577,Grade 7,2-level,137,91,-46,TRUE,FALSE
BoSY,304577,Grade 7,3-level,137,63,-74,TRUE,FALSE
BoSY,304577,Grade 8,2-level,135,78,-57,TRUE,FALSE
BoSY,304577,Grade 8,3-level,135,71,-64,TRUE,FALSE
BoSY,304577,Grade 9,2-level,101,63,-38,TRUE,FALSE
BoSY,304577,Grade 9,3-level,101,55,-46,TRUE,FALSE
BoSY,304578,Grade 10,2-level,59,24,-35,TRUE,FALSE
BoSY,304578,Grade 10,3-level,59,35,-24,TRUE,FALSE
BoSY,304578,Grade 7,2-level,79,23,-56,TRUE,FALSE
BoSY,304578,Grade 7,3-level,79,56,-23,TRUE,FALSE
BoSY,304578,Grade 8,2-level,88,13,-75,TRUE,FALSE
BoSY,304578,Grade 8,3-level,88,75,-13,TRUE,FALSE
BoSY,304578,Grade 9,2-level,58,23,-35,TRUE,FALSE
BoSY,304578,Grade 9,3-level,58,35,-23,TRUE,FALSE
BoSY,304579,Grade 10,2-level,118,24,-94,TRUE,FALSE
BoSY,304579,Grade 10,3-level,118,94,-24,TRUE,FALSE
BoSY,304579,Grade 7,2-level,127,26,-101,TRUE,FALSE
BoSY,304579,Grade 7,3-level,127,101,-26,TRUE,FALSE
BoSY,304579,Grade 8,2-level,148,32,-116,TRUE,FALSE
BoSY,304579,Grade 8,3-level,148,117,-31,TRUE,FALSE
BoSY,304579,Grade 9,2-level,88,47,-41,TRUE,FALSE
BoSY,304579,Grade 9,3-level,88,47,-41,TRUE,FALSE
BoSY,304580,Grade 10,2-level,264,70,-194,TRUE,FALSE
BoSY,304580,Grade 10,3-level,264,202,-62,TRUE,FALSE
BoSY,304580,Grade 7,2-level,316,76,-240,TRUE,FALSE
BoSY,304580,Grade 7,3-level,316,240,-76,TRUE,FALSE
BoSY,304580,Grade 8,2-level,277,42,-235,TRUE,FALSE
BoSY,304580,Grade 8,3-level,277,235,-42,TRUE,FALSE
BoSY,304580,Grade 9,2-level,226,61,-165,TRUE,FALSE
BoSY,304580,Grade 9,3-level,226,165,-61,TRUE,FALSE
BoSY,304581,Grade 10,2-level,55,8,-47,TRUE,FALSE
BoSY,304581,Grade 10,3-level,55,47,-8,TRUE,FALSE
BoSY,304581,Grade 7,2-level,106,15,-91,TRUE,FALSE
BoSY,304581,Grade 7,3-level,106,91,-15,TRUE,FALSE
BoSY,304581,Grade 8,2-level,89,18,-71,TRUE,FALSE
BoSY,304581,Grade 8,3-level,89,71,-18,TRUE,FALSE
BoSY,304581,Grade 9,2-level,72,3,-69,TRUE,FALSE
BoSY,304581,Grade 9,3-level,72,69,-3,TRUE,FALSE
BoSY,304582,Grade 10,2-level,68,20,-48,TRUE,TRUE
BoSY,304582,Grade 10,3-level,68,48,-20,TRUE,TRUE
BoSY,304582,Grade 7,2-level,97,26,-71,TRUE,TRUE
BoSY,304582,Grade 7,3-level,97,71,-26,TRUE,TRUE
BoSY,304582,Grade 8,2-level,63,10,-53,TRUE,TRUE
BoSY,304582,Grade 8,3-level,63,53,-10,TRUE,TRUE
BoSY,304582,Grade 9,2-level,52,18,-34,TRUE,TRUE
BoSY,304582,Grade 9,3-level,52,34,-18,TRUE,TRUE
BoSY,304583,Grade 10,2-level,26,2,-24,TRUE,FALSE
BoSY,304583,Grade 10,3-level,26,25,-1,TRUE,FALSE
BoSY,304583,Grade 7,2-level,37,0,-37,TRUE,FALSE
BoSY,304583,Grade 7,3-level,37,37,0,FALSE,FALSE
BoSY,304583,Grade 8,2-level,35,0,-35,TRUE,FALSE
BoSY,304583,Grade 8,3-level,35,35,0,FALSE,FALSE
BoSY,304583,Grade 9,2-level,24,0,-24,TRUE,FALSE
BoSY,304583,Grade 9,3-level,24,24,0,FALSE,FALSE
BoSY,304584,Grade 10,2-level,145,121,-24,TRUE,FALSE
BoSY,304584,Grade 10,3-level,145,65,-80,TRUE,FALSE
BoSY,304584,Grade 7,2-level,181,102,-79,TRUE,FALSE
BoSY,304584,Grade 7,3-level,181,99,-82,TRUE,FALSE
BoSY,304584,Grade 8,2-level,171,106,-65,TRUE,FALSE
BoSY,304584,Grade 8,3-level,171,100,-71,TRUE,FALSE
BoSY,304584,Grade 9,2-level,118,99,-19,TRUE,FALSE
BoSY,304584,Grade 9,3-level,118,59,-59,TRUE,FALSE
BoSY,304585,Grade 10,2-level,246,100,-146,TRUE,FALSE
BoSY,304585,Grade 10,3-level,246,146,-100,TRUE,FALSE
BoSY,304585,Grade 7,2-level,286,79,-207,TRUE,FALSE
BoSY,304585,Grade 7,3-level,286,208,-78,TRUE,FALSE
BoSY,304585,Grade 8,2-level,221,39,-182,TRUE,FALSE
BoSY,304585,Grade 8,3-level,221,182,-39,TRUE,FALSE
BoSY,304585,Grade 9,2-level,185,64,-121,TRUE,FALSE
BoSY,304585,Grade 9,3-level,185,123,-62,TRUE,FALSE
BoSY,304586,Grade 10,2-level,137,22,-115,TRUE,FALSE
BoSY,304586,Grade 10,3-level,137,118,-19,TRUE,FALSE
BoSY,304586,Grade 7,2-level,199,47,-152,TRUE,FALSE
BoSY,304586,Grade 7,3-level,199,152,-47,TRUE,FALSE
BoSY,304586,Grade 8,2-level,133,21,-112,TRUE,FALSE
BoSY,304586,Grade 8,3-level,133,112,-21,TRUE,FALSE
BoSY,304586,Grade 9,2-level,138,21,-117,TRUE,FALSE
BoSY,304586,Grade 9,3-level,138,117,-21,TRUE,FALSE
BoSY,304587,Grade 10,2-level,112,104,-8,TRUE,FALSE
BoSY,304587,Grade 10,3-level,112,74,-38,TRUE,FALSE
BoSY,304587,Grade 7,2-level,183,29,-154,TRUE,FALSE
BoSY,304587,Grade 7,3-level,183,154,-29,TRUE,FALSE
BoSY,304587,Grade 8,2-level,111,14,-97,TRUE,FALSE
BoSY,304587,Grade 8,3-level,111,97,-14,TRUE,FALSE
BoSY,304587,Grade 9,2-level,109,55,-54,TRUE,FALSE
BoSY,304587,Grade 9,3-level,109,63,-46,TRUE,FALSE
BoSY,304588,Grade 10,2-level,151,18,-133,TRUE,FALSE
BoSY,304588,Grade 10,3-level,151,133,-18,TRUE,FALSE
BoSY,304588,Grade 7,2-level,259,31,-228,TRUE,FALSE
BoSY,304588,Grade 7,3-level,259,228,-31,TRUE,FALSE
BoSY,304588,Grade 8,2-level,195,18,-177,TRUE,FALSE
BoSY,304588,Grade 8,3-level,195,177,-18,TRUE,FALSE
BoSY,304588,Grade 9,2-level,161,25,-136,TRUE,FALSE
BoSY,304588,Grade 9,3-level,161,136,-25,TRUE,FALSE
BoSY,304589,Grade 10,2-level,783,520,-263,TRUE,FALSE
BoSY,304589,Grade 10,3-level,783,266,-517,TRUE,FALSE
BoSY,304589,Grade 7,2-level,1138,327,-811,TRUE,FALSE
BoSY,304589,Grade 7,3-level,1138,821,-317,TRUE,FALSE
BoSY,304589,Grade 8,2-level,941,131,-810,TRUE,FALSE
BoSY,304589,Grade 8,3-level,941,810,-131,TRUE,FALSE
BoSY,304589,Grade 9,2-level,850,179,-671,TRUE,FALSE
BoSY,304589,Grade 9,3-level,850,673,-177,TRUE,FALSE
BoSY,304590,Grade 10,2-level,778,659,-119,TRUE,FALSE
BoSY,304590,Grade 10,3-level,778,597,-181,TRUE,FALSE
BoSY,304590,Grade 7,2-level,962,492,-470,TRUE,FALSE
BoSY,304590,Grade 7,3-level,962,779,-183,TRUE,FALSE
BoSY,304590,Grade 8,2-level,738,621,-117,TRUE,FALSE
BoSY,304590,Grade 8,3-level,738,301,-437,TRUE,FALSE
