school_id,region_code,full_division_code,full_municipality_code,treatment_status,time_point,grade,proficiency_group,student_count,assessed_count,percent_of_assessed
500208,7,703,70305,Control,EoSY,Grade 9,low proficient,0,15,0
312401,7,705,70525,Control,EoSY,Grade 9,low proficient,2,102,1.9607843137254901
303136,7,706,70601,Control,EoSY,Grade 9,low proficient,14,48,29.166666666666668
312435,7,707,70701,Control,EoSY,Grade 9,low proficient,NA,NA,NA
502186,11,1101,110101,Control,EoSY,Grade 9,low proficient,1,8,12.5
500782,7,708,70801,Control,EoSY,Grade 9,low proficient,142,188,75.53191489361703
306086,11,1106,110606,Control,EoSY,Grade 9,low proficient,0,15,0
305755,7,705,70529,Control,EoSY,Grade 9,low proficient,4,95,4.2105263157894735
305665,11,1101,110101,Control,EoSY,Grade 9,low proficient,7,13,53.84615384615385
501635,7,703,70301,Control,EoSY,Grade 9,low proficient,3,52,5.769230769230769
305843,11,1110,111001,Control,EoSY,Grade 9,low proficient,26,36,72.22222222222223
500894,7,705,70517,Control,EoSY,Grade 9,low proficient,2,81,2.4691358024691357
500671,7,705,70506,Control,EoSY,Grade 9,low proficient,4,25,16
305847,11,1105,110503,Control,EoSY,Grade 9,low proficient,0,22,0
500784,7,708,70801,Control,EoSY,Grade 9,low proficient,3,9,33.333333333333336
501267,7,705,70525,Control,EoSY,Grade 9,low proficient,0,21,0
306000,7,705,70525,Control,EoSY,Grade 9,low proficient,0,24,0
305517,11,1106,110608,Control,EoSY,Grade 9,low proficient,16,41,39.02439024390244
305713,7,710,71001,Control,EoSY,Grade 9,low proficient,13,47,27.659574468085108
500768,7,705,70521,Control,EoSY,Grade 9,low proficient,0,63,0
316303,11,1107,110701,Control,EoSY,Grade 9,low proficient,10,55,18.181818181818183
316304,11,1107,110701,Control,EoSY,Grade 9,low proficient,10,39,25.641025641025642
305506,11,1101,110101,Control,EoSY,Grade 9,low proficient,6,17,35.294117647058826
500421,7,705,70507,Control,EoSY,Grade 9,low proficient,0,82,0
305681,11,1110,111001,Control,EoSY,Grade 9,low proficient,75,163,46.012269938650306
303186,7,711,71101,Control,EoSY,Grade 9,low proficient,NA,NA,NA
501429,7,714,71402,Control,EoSY,Grade 9,low proficient,12,55,21.818181818181817
305844,11,1103,110303,Control,EoSY,Grade 9,low proficient,27,47,57.4468085106383
305965,11,1110,111001,Control,EoSY,Grade 9,low proficient,4,56,7.142857142857143
501076,11,1103,110305,Control,EoSY,Grade 9,low proficient,0,8,0
305889,11,1101,110101,Control,EoSY,Grade 9,low proficient,19,34,55.88235294117647
501074,11,1103,110306,Control,EoSY,Grade 9,low proficient,2,40,5
312408,7,705,70530,Control,EoSY,Grade 9,low proficient,2,47,4.25531914893617
501351,7,705,70522,Control,EoSY,Grade 9,low proficient,NA,NA,NA
501404,11,1101,110101,Control,EoSY,Grade 9,low proficient,9,26,34.61538461538461
305660,11,1101,110101,Control,EoSY,Grade 9,low proficient,3,36,8.333333333333334
303219,7,701,70101,Control,EoSY,Grade 9,low proficient,22,105,20.952380952380953
312450,7,705,70522,Control,EoSY,Grade 9,low proficient,24,72,33.333333333333336
324903,7,704,70401,Control,EoSY,Grade 9,low proficient,0,21,0
501065,11,1101,110101,Control,EoSY,Grade 9,low proficient,3,107,2.803738317757009
312451,7,705,70532,Control,EoSY,Grade 9,low proficient,26,42,61.904761904761905
501763,11,1103,110305,Control,EoSY,Grade 9,low proficient,12,24,50
316405,11,1110,111001,Control,EoSY,Grade 9,low proficient,42,83,50.602409638554214
316404,11,1110,111001,Control,EoSY,Grade 9,low proficient,40,49,81.63265306122449
316301,11,1107,110701,Control,EoSY,Grade 9,low proficient,63,150,42
312910,7,710,71001,Control,EoSY,Grade 9,low proficient,2,102,1.9607843137254901
303011,7,705,70512,Control,EoSY,Grade 9,low proficient,1,30,3.3333333333333335
305651,11,1101,110101,Control,EoSY,Grade 9,low proficient,14,27,51.851851851851855
305662,11,1101,110101,Control,EoSY,Grade 9,low proficient,4,31,12.903225806451612
305850,11,1105,110503,Control,EoSY,Grade 9,low proficient,0,29,0
312481,7,705,70518,Control,EoSY,Grade 9,low proficient,117,169,69.23076923076923
304409,11,1110,111001,Control,EoSY,Grade 9,low proficient,23,99,23.232323232323232
303246,7,713,71303,Control,EoSY,Grade 9,low proficient,32,102,31.372549019607842
501405,11,1101,110101,Control,EoSY,Grade 9,low proficient,4,37,10.81081081081081
305677,11,1105,110503,Control,EoSY,Grade 9,low proficient,4,50,8
500447,7,708,70801,Control,EoSY,Grade 9,low proficient,6,45,13.333333333333334
501305,7,708,70801,Control,EoSY,Grade 9,low proficient,2,25,8
305917,7,708,70801,Control,EoSY,Grade 9,low proficient,2,28,7.142857142857143
305722,7,703,70304,Control,EoSY,Grade 9,low proficient,0,48,0
312953,7,713,71306,Control,EoSY,Grade 9,low proficient,0,22,0
305498,11,1101,110101,Control,EoSY,Grade 9,low proficient,1,47,2.127659574468085
305669,11,1101,110101,Control,EoSY,Grade 9,low proficient,21,21,100
312960,7,710,71002,Control,EoSY,Grade 9,low proficient,19,69,27.536231884057973
309906,5,508,50811,Treatment,EoSY,Grade 9,nearly proficient,0,108,0
309934,5,508,50806,Treatment,EoSY,Grade 9,nearly proficient,11,32,34.375
301871,5,501,50107,Treatment,EoSY,Grade 9,nearly proficient,0,65,0
302134,5,508,50804,Treatment,EoSY,Grade 9,nearly proficient,4,124,3.225806451612903
302117,5,508,50803,Treatment,EoSY,Grade 9,nearly proficient,0,56,0
309909,5,508,50801,Treatment,EoSY,Grade 9,nearly proficient,0,90,0
309915,5,508,50801,Treatment,EoSY,Grade 9,nearly proficient,2,34,5.882352941176471
501544,5,508,50815,Treatment,EoSY,Grade 9,nearly proficient,4,71,5.633802816901408
301887,5,502,50205,Treatment,EoSY,Grade 9,nearly proficient,4,69,5.797101449275362
302175,5,508,50820,Treatment,EoSY,Grade 9,nearly proficient,0,115,0
302146,5,508,50812,Treatment,EoSY,Grade 9,nearly proficient,1,133,0.7518796992481203
309921,5,508,50805,Treatment,EoSY,Grade 9,nearly proficient,0,67,0
302254,5,505,50501,Control,EoSY,Grade 9,nearly proficient,0,89,0
309513,5,501,50112,Control,EoSY,Grade 9,nearly proficient,3,84,3.5714285714285716
500163,5,508,50801,Control,EoSY,Grade 9,nearly proficient,0,65,0
302058,5,503,50333,Control,EoSY,Grade 9,nearly proficient,0,123,0
302192,5,511,51103,Control,EoSY,Grade 9,nearly proficient,1,208,0.4807692307692308
302227,5,511,51105,Control,EoSY,Grade 9,nearly proficient,0,46,0
302252,5,505,50501,Control,EoSY,Grade 9,nearly proficient,7,57,12.280701754385966
309914,5,508,50806,Control,EoSY,Grade 9,nearly proficient,0,156,0
309711,5,503,50317,Control,EoSY,Grade 9,nearly proficient,3,57,5.2631578947368425
301817,5,507,50701,Control,EoSY,Grade 9,nearly proficient,0,76,0
302165,5,508,50816,Control,EoSY,Grade 9,nearly proficient,0,58,0
301974,5,503,50311,Treatment,EoSY,Grade 9,nearly proficient,0,46,0
302256,5,505,50501,Control,EoSY,Grade 9,nearly proficient,2,91,2.197802197802198
301834,5,501,50106,Control,EoSY,Grade 9,nearly proficient,0,128,0
309760,5,503,50306,Control,EoSY,Grade 9,nearly proficient,17,47,36.170212765957444
309936,5,508,50819,Control,EoSY,Grade 9,nearly proficient,0,45,0
302203,5,511,51102,Control,EoSY,Grade 9,nearly proficient,0,36,0
302011,5,503,50314,Control,EoSY,Grade 9,nearly proficient,0,102,0
500168,5,505,50501,Control,EoSY,Grade 9,nearly proficient,0,57,0
301947,5,503,50306,Control,EoSY,Grade 9,nearly proficient,0,312,0
309941,5,508,50812,Control,EoSY,Grade 9,nearly proficient,1,151,0.6622516556291391
301839,5,501,50111,Control,EoSY,Grade 9,nearly proficient,14,64,21.875
501843,5,508,50818,Treatment,EoSY,Grade 9,nearly proficient,0,36,0
302111,5,508,50801,Control,EoSY,Grade 9,nearly proficient,194,400,48.5
302133,5,509,50901,Control,EoSY,Grade 9,nearly proficient,31,156,19.871794871794872
301990,5,503,50317,Control,EoSY,Grade 9,nearly proficient,0,40,0
309937,5,508,50819,Control,EoSY,Grade 9,nearly proficient,0,48,0
302241,5,511,51105,Control,EoSY,Grade 9,nearly proficient,33,85,38.8235294117647
500167,5,505,50501,Control,EoSY,Grade 9,nearly proficient,0,58,0
309764,5,503,50320,Control,EoSY,Grade 9,nearly proficient,0,31,0
302205,5,511,51106,Control,EoSY,Grade 9,nearly proficient,0,101,0
302014,5,503,50302,Control,EoSY,Grade 9,nearly proficient,0,110,0
309740,5,503,50315,Control,EoSY,Grade 9,nearly proficient,0,65,0
309741,5,503,50315,Control,EoSY,Grade 9,nearly proficient,0,77,0
302161,5,508,50803,Treatment,EoSY,Grade 9,nearly proficient,0,73,0
302113,5,508,50818,Treatment,EoSY,Grade 9,nearly proficient,58,62,93.54838709677419
302127,5,508,50817,Control,EoSY,Grade 9,nearly proficient,0,32,0
301899,5,502,50205,Control,EoSY,Grade 9,nearly proficient,0,103,0
309509,5,501,50113,Control,EoSY,Grade 9,nearly proficient,0,81,0
309903,5,508,50816,Control,EoSY,Grade 9,nearly proficient,7,75,9.333333333333334
301995,5,503,50310,Control,EoSY,Grade 9,nearly proficient,0,55,0
309702,5,503,50325,Control,EoSY,Grade 9,nearly proficient,0,177,0
501020,5,503,50310,Control,EoSY,Grade 9,nearly proficient,0,28,0
309743,5,503,50332,Control,EoSY,Grade 9,nearly proficient,1,118,0.847457627118644
301816,5,501,50101,Control,EoSY,Grade 9,nearly proficient,0,95,0
302054,5,503,50315,Control,EoSY,Grade 9,nearly proficient,0,87,0
301862,5,507,50701,Control,EoSY,Grade 9,nearly proficient,0,191,0
502477,5,501,50108,Control,EoSY,Grade 9,nearly proficient,12,23,52.17391304347826
302283,5,513,51301,Control,EoSY,Grade 9,nearly proficient,23,238,9.663865546218487
301900,5,502,50206,Control,EoSY,Grade 9,nearly proficient,0,53,0
302123,5,508,50808,Control,EoSY,Grade 9,nearly proficient,0,78,0
309512,5,501,50110,Control,EoSY,Grade 9,nearly proficient,16,42,38.095238095238095
302284,5,513,51301,Control,EoSY,Grade 9,nearly proficient,0,145,0
500034,5,508,50819,Control,EoSY,Grade 9,nearly proficient,8,32,25
302043,5,503,50305,Control,EoSY,Grade 9,nearly proficient,13,156,8.333333333333334
302182,5,511,51107,Control,EoSY,Grade 9,nearly proficient,6,83,7.228915662650603
301986,5,503,50334,Control,EoSY,Grade 9,nearly proficient,1,184,0.5434782608695652
302109,5,508,50817,Control,EoSY,Grade 9,nearly proficient,12,193,6.217616580310881
302061,5,503,50311,Control,EoSY,Grade 9,nearly proficient,19,45,42.22222222222222
309931,5,508,50802,Control,EoSY,Grade 9,nearly proficient,2,58,3.4482758620689653
301984,5,503,50331,Control,EoSY,Grade 9,nearly proficient,0,171,0
302156,5,508,50803,Control,EoSY,Grade 9,nearly proficient,0,88,0
309705,5,503,50330,Control,EoSY,Grade 9,nearly proficient,0,71,0
500165,5,508,50804,Control,EoSY,Grade 9,nearly proficient,4,39,10.256410256410257
301930,5,503,50328,Control,EoSY,Grade 9,nearly proficient,0,73,0
302177,5,508,50806,Control,EoSY,Grade 9,nearly proficient,0,74,0
302282,5,513,51301,Control,EoSY,Grade 9,nearly proficient,2,277,0.7220216606498195
502615,5,508,50802,Control,EoSY,Grade 9,nearly proficient,0,11,0
302263,5,506,50601,Control,EoSY,Grade 9,nearly proficient,0,62,0
301826,5,501,50103,Control,EoSY,Grade 9,nearly proficient,2,35,5.714285714285714
305750,5,513,51301,Control,EoSY,Grade 9,nearly proficient,0,43,0
301870,5,501,50110,Control,EoSY,Grade 9,nearly proficient,15,67,22.388059701492537
302039,5,503,50316,Control,EoSY,Grade 9,nearly proficient,0,234,0
301868,5,501,50112,Control,EoSY,Grade 9,nearly proficient,13,174,7.471264367816092
301963,5,503,50316,Control,EoSY,Grade 9,nearly proficient,0,157,0
340567,15,1505,150501,Treatment,EoSY,Grade 9,nearly proficient,0,158,0
320606,15,1515,151502,Treatment,EoSY,Grade 9,nearly proficient,188,308,61.03896103896104
320202,15,1511,151101,Treatment,EoSY,Grade 9,nearly proficient,5,107,4.672897196261682
305310,15,1507,150703,Treatment,EoSY,Grade 9,nearly proficient,0,284,0
305418,15,1513,151301,Treatment,EoSY,Grade 9,nearly proficient,82,960,8.541666666666666
500565,15,1515,151502,Treatment,EoSY,Grade 9,nearly proficient,511,689,74.1654571843251
301258,4,413,41308,Treatment,EoSY,Grade 9,nearly proficient,0,375,0
301214,4,411,41101,Treatment,EoSY,Grade 9,nearly proficient,258,654,39.44954128440367
301497,4,414,41401,Treatment,EoSY,Grade 9,nearly proficient,2,319,0.6269592476489029
305411,15,1515,151502,Treatment,EoSY,Grade 9,nearly proficient,0,755,0
305420,15,1513,151301,Treatment,EoSY,Grade 9,nearly proficient,93,1092,8.516483516483516
301231,4,413,41302,Control,EoSY,Grade 9,nearly proficient,21,157,13.375796178343949
301188,4,402,40201,Control,EoSY,Grade 9,nearly proficient,0,610,0
307913,4,413,41309,Control,EoSY,Grade 9,nearly proficient,70,237,29.535864978902953
500566,15,1507,150710,Control,EoSY,Grade 9,nearly proficient,7,680,1.0294117647058822
305453,15,1510,151001,Control,EoSY,Grade 9,nearly proficient,399,803,49.68866749688667
305311,15,1507,150702,Control,EoSY,Grade 9,nearly proficient,81,277,29.24187725631769
301425,4,401,40101,Control,EoSY,Grade 9,nearly proficient,66,774,8.527131782945736
301202,4,408,40812,Control,EoSY,Grade 9,nearly proficient,123,285,43.1578947368421
305412,15,1515,151502,Control,EoSY,Grade 9,nearly proficient,4,908,0.44052863436123346
308105,4,417,41703,Control,EoSY,Grade 9,nearly proficient,43,626,6.8690095846645365
305341,15,1514,151401,Control,EoSY,Grade 9,nearly proficient,11,1278,0.8607198748043818
319604,15,1512,151201,Control,EoSY,Grade 9,nearly proficient,109,288,37.84722222222222
305568,15,1516,151601,Control,EoSY,Grade 9,nearly proficient,0,317,0
305434,15,1503,150301,Control,EoSY,Grade 9,nearly proficient,0,606,0
301464,4,417,41710,Control,EoSY,Grade 9,nearly proficient,39,497,7.847082494969819
305461,15,1515,151502,Control,EoSY,Grade 9,nearly proficient,1,265,0.37735849056603776
305384,15,1501,150101,Control,EoSY,Grade 9,nearly proficient,177,373,47.45308310991957
301143,4,421,42101,Control,EoSY,Grade 9,nearly proficient,1,716,0.13966480446927373
305340,15,1514,151401,Control,EoSY,Grade 9,nearly proficient,6,1021,0.5876591576885406
305302,15,1507,150709,Treatment,EoSY,Grade 9,nearly proficient,0,1108,0
308103,4,417,41712,Control,EoSY,Grade 9,nearly proficient,38,278,13.66906474820144
308130,4,417,41711,Control,EoSY,Grade 9,nearly proficient,0,128,0
301227,4,420,42001,Control,EoSY,Grade 9,nearly proficient,0,562,0
305334,15,1514,151401,Control,EoSY,Grade 9,nearly proficient,8,539,1.484230055658627
305367,15,1512,151201,Control,EoSY,Grade 9,nearly proficient,465,811,57.33662145499383
305635,15,1514,151401,Control,EoSY,Grade 9,nearly proficient,1,384,0.2604166666666667
301218,4,408,40814,Control,EoSY,Grade 9,nearly proficient,3,1805,0.16620498614958448
308501,4,415,41501,Control,EoSY,Grade 9,nearly proficient,8,427,1.873536299765808
500332,15,1506,150601,Control,EoSY,Grade 9,nearly proficient,0,318,0
305471,15,1509,150901,Control,EoSY,Grade 9,nearly proficient,85,640,13.28125
305376,15,1501,150101,Treatment,EoSY,Grade 9,nearly proficient,281,795,35.34591194968554
301432,4,417,41705,Control,EoSY,Grade 9,nearly proficient,0,446,0
305459,15,1515,151502,Control,EoSY,Grade 9,nearly proficient,284,677,41.949778434268836
305313,15,1507,150708,Control,EoSY,Grade 9,nearly proficient,389,508,76.5748031496063
301186,4,410,41001,Control,EoSY,Grade 9,nearly proficient,313,1470,21.292517006802722
301184,4,410,41001,Control,EoSY,Grade 9,nearly proficient,555,862,64.38515081206496
305295,15,1507,150710,Control,EoSY,Grade 9,nearly proficient,42,1178,3.565365025466893
301416,4,422,42201,Control,EoSY,Grade 9,nearly proficient,0,135,0
305450,15,1505,150501,Treatment,EoSY,Grade 9,nearly proficient,153,347,44.09221902017291
301403,4,416,41606,Control,EoSY,Grade 9,nearly proficient,0,341,0
301451,4,417,41708,Control,EoSY,Grade 9,nearly proficient,62,254,24.409448818897637
305338,15,1514,151401,Control,EoSY,Grade 9,nearly proficient,11,633,1.7377567140600316
301257,4,413,41312,Control,EoSY,Grade 9,nearly proficient,10,1669,0.5991611743559018
305416,15,1513,151301,Control,EoSY,Grade 9,nearly proficient,262,859,30.50058207217695
305337,15,1514,151401,Control,EoSY,Grade 9,nearly proficient,25,1903,1.3137151865475565
305353,15,1514,151401,Control,EoSY,Grade 9,nearly proficient,0,377,0
301197,4,408,40812,Control,EoSY,Grade 9,nearly proficient,70,348,20.114942528735632
301236,4,413,41308,Treatment,EoSY,Grade 9,nearly proficient,3,245,1.2244897959183674
305444,15,1516,151601,Control,EoSY,Grade 9,nearly proficient,0,291,0
320306,15,1503,150301,Control,EoSY,Grade 9,nearly proficient,0,688,0
301489,4,414,41401,Control,EoSY,Grade 9,nearly proficient,0,292,0
301507,4,418,41801,Control,EoSY,Grade 9,nearly proficient,0,100,0
301456,4,417,41710,Control,EoSY,Grade 9,nearly proficient,0,442,0
301238,4,413,41303,Control,EoSY,Grade 9,nearly proficient,3,441,0.6802721088435374
305438,15,1516,151601,Control,EoSY,Grade 9,nearly proficient,2,882,0.22675736961451248
305324,15,1514,151401,Control,EoSY,Grade 9,nearly proficient,113,291,38.83161512027491
305454,15,1510,151001,Control,EoSY,Grade 9,nearly proficient,87,119,73.10924369747899
308122,4,417,41708,Control,EoSY,Grade 9,nearly proficient,8,148,5.405405405405405
301508,4,418,41801,Control,EoSY,Grade 9,nearly proficient,16,242,6.6115702479338845
305465,15,1515,151502,Control,EoSY,Grade 9,nearly proficient,128,743,17.227456258411845
305428,15,1511,151101,Control,EoSY,Grade 9,nearly proficient,18,345,5.217391304347826
301175,4,408,40807,Control,EoSY,Grade 9,nearly proficient,157,482,32.572614107883815
301437,4,417,41704,Control,EoSY,Grade 9,nearly proficient,2,919,0.2176278563656148
320204,15,1511,151101,Control,EoSY,Grade 9,nearly proficient,22,552,3.9855072463768115
305447,15,1505,150501,Control,EoSY,Grade 9,nearly proficient,133,631,21.077654516640255
301438,4,417,41704,Control,EoSY,Grade 9,nearly proficient,6,443,1.3544018058690745
308135,4,417,41708,Control,EoSY,Grade 9,nearly proficient,6,346,1.7341040462427746
301418,4,401,40101,Control,EoSY,Grade 9,nearly proficient,68,2300,2.9565217391304346
305288,15,1507,150710,Control,EoSY,Grade 9,nearly proficient,9,671,1.3412816691505216
301265,4,413,41301,Control,EoSY,Grade 9,nearly proficient,25,328,7.621951219512195
305442,15,1516,151601,Control,EoSY,Grade 9,nearly proficient,14,260,5.384615384615385
500339,15,1505,150501,Control,EoSY,Grade 9,nearly proficient,5,311,1.607717041800643
305435,15,1503,150301,Control,EoSY,Grade 9,nearly proficient,79,348,22.701149425287355
308134,4,417,41708,Control,EoSY,Grade 9,nearly proficient,0,446,0
305452,15,1505,150501,Control,EoSY,Grade 9,nearly proficient,187,593,31.534569983136592
312330,7,703,70308,Treatment,EoSY,Grade 9,nearly proficient,0,48,0
305710,7,703,70302,Treatment,EoSY,Grade 9,nearly proficient,0,67,0
305655,11,1101,110101,Treatment,EoSY,Grade 9,nearly proficient,4,14,28.571428571428573
305581,7,703,70303,Treatment,EoSY,Grade 9,nearly proficient,0,29,0
303130,7,703,70309,Treatment,EoSY,Grade 9,nearly proficient,0,133,0
